,art,mod_std,mod_mean
0,Eiche,0.02116268128156662,0.863714337348938
1,Eiche,0.02747407928109169,0.8834217190742493
2,Eiche,0.02110670693218708,0.888152003288269
3,Eiche,0.020065706223249435,0.8872578144073486
4,Eiche,0.02854246087372303,0.8897411823272705
5,Eiche,0.026524122804403305,0.8918145895004272
6,Eiche,0.025485411286354065,0.8790847063064575
7,Eiche,0.02583254873752594,0.8748698830604553
8,Eiche,0.027310891076922417,0.8717005848884583
9,Eiche,0.024119192734360695,0.8701481819152832
10,Eiche,0.02463124506175518,0.874370813369751
11,Eiche,0.026498015969991684,0.8730372786521912
12,Eiche,0.027975013479590416,0.8814018368721008
13,Eiche,0.02804834581911564,0.8762101531028748
14,Eiche,0.026337044313549995,0.8789913058280945
15,Eiche,0.02622837945818901,0.8799954056739807
16,Laerche,0.013804438523948193,0.8891980648040771
17,Laerche,0.014015130698680878,0.884206235408783
18,Laerche,0.014482811093330383,0.890289306640625
19,Laerche,0.014290117658674717,0.884167492389679
20,Laerche,0.014225807040929794,0.8828210234642029
21,Laerche,0.01442207396030426,0.8839319944381714
22,Laerche,0.014875862747430801,0.8911605477333069
23,Laerche,0.014015213586390018,0.8888115882873535
24,Laerche,0.014334390871226788,0.8866892457008362
25,Laerche,0.014610512182116508,0.8875424265861511
26,Laerche,0.013987709768116474,0.887932538986206
27,Laerche,0.01441391371190548,0.8885900974273682
28,Laerche,0.014995959587395191,0.8913054466247559
29,Laerche,0.01416096556931734,0.8882712721824646
30,Laerche,0.014136018231511116,0.8873479962348938
31,Laerche,0.014098264276981354,0.8864060044288635
32,Ahorn,0.012081917375326157,0.8810287117958069
33,Ahorn,0.012061528861522675,0.8820924162864685
34,Ahorn,0.012266078032553196,0.8796389698982239
35,Ahorn,0.012225324288010597,0.8803717494010925
36,Ahorn,0.012767762877047062,0.8781173825263977
37,Ahorn,0.012231129221618176,0.8777278065681458
38,Ahorn,0.011694693937897682,0.8770766854286194
39,Ahorn,0.011800875887274742,0.8772333860397339
40,Ahorn,0.012054014019668102,0.8817168474197388
41,Ahorn,0.01185136940330267,0.8819772005081177
42,Ahorn,0.013665786013007164,0.8771602511405945
43,Ahorn,0.021117348223924637,0.8808855414390564
44,Ahorn,0.013028401881456375,0.8780419230461121
45,Ahorn,0.015016106888651848,0.8743173480033875
46,Ahorn,0.013303814455866814,0.8764995336532593
47,Ahorn,0.013386466540396214,0.873676598072052
48,Ahorn,0.01262026745826006,0.876960039138794
49,Ahorn,0.013692150823771954,0.8747776746749878
50,Ahorn,0.013379604555666447,0.8714752793312073
51,Ahorn,0.014020915143191814,0.8752607107162476
52,Ahorn,0.013190456666052341,0.8737083673477173
53,Ahorn,0.01317230612039566,0.8692308664321899
54,Ahorn,0.014179548248648643,0.8702068328857422
55,Ahorn,0.013853318989276886,0.8701480627059937
56,Ahorn,0.013098770752549171,0.8785602450370789
57,Ahorn,0.013951857574284077,0.8731167912483215
58,Ahorn,0.014217911288142204,0.8702779412269592
59,Ahorn,0.01383151113986969,0.8706851005554199
60,Ahorn,0.014910298399627209,0.8774605393409729
61,Ahorn,0.013949019834399223,0.8672524690628052
62,Ahorn,0.014893516898155212,0.8663789629936218
63,Ahorn,0.013503992930054665,0.8684442639350891
64,Ahorn,0.013175617903470993,0.8746524453163147
65,Ahorn,0.011776252649724483,0.8830839991569519
66,Ahorn,0.013400214724242687,0.8785694241523743
67,Ahorn,0.01384118665009737,0.8701971173286438
68,Ahorn,0.01486025471240282,0.8702993988990784
69,Ahorn,0.01477364357560873,0.8655574917793274
70,Ahorn,0.015018039382994175,0.8692452311515808
71,Ahorn,0.013319567777216434,0.8762438893318176
72,Ahorn,0.015400373376905918,0.866512656211853
73,Ahorn,0.015171704813838005,0.8668509721755981
74,Ahorn,0.015137189999222755,0.8658538460731506
75,Ahorn,0.01239331066608429,0.8821792602539062
