,art,intensity_std,intensity_mean,phase_std,phase_mean
32,Ahorn,0.016585277393460274,0.1412472277879715,0.06942960619926453,1.2145437002182007
33,Ahorn,0.02014213427901268,0.1489437073469162,0.06838201731443405,1.1961842775344849
34,Ahorn,0.021846381947398186,0.1420188546180725,0.07172533124685287,1.2316969633102417
35,Ahorn,0.01725046895444393,0.1363830417394638,0.07385865598917007,1.2169438600540161
36,Ahorn,0.018925189971923828,0.14572979509830475,0.06926321983337402,1.2226901054382324
37,Ahorn,0.019830606877803802,0.15204674005508423,0.06789719313383102,1.2111059427261353
38,Ahorn,0.01792830042541027,0.1310557872056961,0.07802100479602814,1.2642024755477905
39,Ahorn,0.015926185995340347,0.12553195655345917,0.07456132024526596,1.252708077430725
40,Ahorn,0.015391434542834759,0.11522617936134338,0.0827493891119957,1.2446190118789673
41,Ahorn,0.015427164733409882,0.13016434013843536,0.07347850501537323,1.2821452617645264
42,Ahorn,0.01883430778980255,0.11385191231966019,0.08239619433879852,1.1921169757843018
43,Ahorn,0.018705282360315323,0.12156898528337479,0.07697483897209167,1.188832402229309
44,Ahorn,0.017077989876270294,0.15547694265842438,0.07933581620454788,1.193606972694397
45,Ahorn,0.015168946236371994,0.15631332993507385,0.06875400245189667,1.207709550857544
46,Ahorn,0.016338840126991272,0.15008829534053802,0.06852052360773087,1.2009605169296265
47,Ahorn,0.017859825864434242,0.14345751702785492,0.07373937219381332,1.181918740272522
48,Ahorn,0.018748123198747635,0.15276280045509338,0.06838756054639816,1.2075344324111938
49,Ahorn,0.01567918248474598,0.1442219614982605,0.07473821938037872,1.185099482536316
50,Ahorn,0.02009410969913006,0.16330096125602722,0.06521423906087875,1.2226163148880005
51,Ahorn,0.012021285481750965,0.14008493721485138,0.07127882540225983,1.189048171043396
52,Ahorn,0.017244286835193634,0.14825083315372467,0.0678657591342926,1.1626092195510864
53,Ahorn,0.018466640263795853,0.13719649612903595,0.08708196133375168,1.17278254032135
54,Ahorn,0.013222816400229931,0.13530878722667694,0.07627275586128235,1.179834246635437
55,Ahorn,0.01745564118027687,0.1414864957332611,0.0775030329823494,1.1691406965255737
56,Ahorn,0.016868487000465393,0.14431235194206238,0.06846022605895996,1.1874769926071167
57,Ahorn,0.015157666057348251,0.12919981777668,0.07534192502498627,1.1988924741744995
58,Ahorn,0.016168860718607903,0.1545749306678772,0.06931889057159424,1.176559329032898
59,Ahorn,0.014270695857703686,0.12879015505313873,0.08965461701154709,1.3037960529327393
60,Ahorn,0.016466503962874413,0.1330386847257614,0.07830997556447983,1.2217280864715576
61,Ahorn,0.01651752181351185,0.12052731961011887,0.08168835192918777,1.1867070198059082
62,Ahorn,0.014428835362195969,0.12939567863941193,0.07581011205911636,1.181280255317688
63,Ahorn,0.015742290765047073,0.13667382299900055,0.07175762951374054,1.2179210186004639
64,Ahorn,0.016345972195267677,0.14641687273979187,0.06912581622600555,1.1932746171951294
65,Ahorn,0.015483647584915161,0.14586640894412994,0.06846906989812851,1.2243303060531616
66,Ahorn,0.019216958433389664,0.13985025882720947,0.07626845687627792,1.0806277990341187
67,Ahorn,0.015016211196780205,0.10282716900110245,0.09055329859256744,1.1784833669662476
68,Ahorn,0.01686324179172516,0.12947900593280792,0.07340355962514877,1.0804049968719482
69,Ahorn,0.02054310031235218,0.12230093032121658,0.078395314514637,1.060414433479309
70,Ahorn,0.016115373000502586,0.10668594390153885,0.09270288795232773,1.1551568508148193
71,Ahorn,0.016199929639697075,0.1051684245467186,0.09200596809387207,1.2379262447357178
72,Ahorn,0.016157306730747223,0.11229587346315384,0.08599744737148285,1.1882386207580566
73,Ahorn,0.014664974994957447,0.10618457943201065,0.0837799608707428,1.1637165546417236
74,Ahorn,0.017526639625430107,0.1348399668931961,0.0699717253446579,1.0433292388916016
75,Ahorn,0.01648007333278656,0.13787797093391418,0.06681932508945465,1.0697660446166992
76,Ahorn,0.015433327294886112,0.14059996604919434,0.06708019971847534,1.0883735418319702
77,Ahorn,0.01693749986588955,0.13171476125717163,0.0708884596824646,1.0768376588821411
78,Ahorn,0.01567794382572174,0.11758110672235489,0.08329692482948303,1.1609669923782349
79,Ahorn,0.01509814616292715,0.11894525587558746,0.07642152160406113,1.1902906894683838
80,Buche,0.012737942859530449,0.07227940112352371,0.10528834164142609,1.135788917541504
81,Buche,0.01176669355481863,0.06450404226779938,0.12793423235416412,1.0855059623718262
82,Buche,0.013070201501250267,0.0647115483880043,0.13168731331825256,1.1358987092971802
83,Buche,0.011931671760976315,0.06470341980457306,0.11383755505084991,1.1117048263549805
84,Buche,0.017497282475233078,0.10422881692647934,0.08115281909704208,1.3120875358581543
85,Buche,0.016922280192375183,0.09078580886125565,0.09685669839382172,1.2624220848083496
86,Buche,0.016673618927598,0.07071230560541153,0.12471133470535278,1.1892491579055786
87,Buche,0.0160803385078907,0.07310230284929276,0.35571998357772827,1.1712430715560913
88,Buche,0.012513051740825176,0.052199698984622955,0.13759250938892365,1.052801489830017
89,Buche,0.013911948539316654,0.06895430386066437,0.11686470359563828,1.142715334892273
90,Buche,0.014047336764633656,0.0776696503162384,0.1529151350259781,1.1913142204284668
91,Buche,0.008276352658867836,0.06601554900407791,0.11106131225824356,1.174381971359253
92,Buche,0.0170934796333313,0.09598922729492188,0.08613136410713196,1.3088068962097168
93,Buche,0.012741082347929478,0.06850824505090714,0.10235131531953812,1.1019558906555176
94,Buche,0.014654340222477913,0.08575727790594101,0.09458117932081223,1.2398536205291748
95,Buche,0.010586600750684738,0.054294273257255554,0.1367795467376709,1.0706565380096436
96,Buche,0.00975977536290884,0.05691888928413391,0.12848412990570068,1.1153757572174072
97,Buche,0.011259054765105247,0.05398613587021828,0.13331779837608337,1.0717997550964355
98,Buche,0.011450890451669693,0.0567372664809227,0.1281314194202423,1.1198562383651733
99,Buche,0.016578786075115204,0.09589812159538269,0.08842117339372635,1.2648611068725586
100,Buche,0.011388445273041725,0.05912363529205322,0.12599632143974304,1.1141693592071533
101,Buche,0.010117187164723873,0.05630913004279137,0.12777014076709747,1.0796149969100952
102,Buche,0.02111281454563141,0.10545530170202255,0.08413742482662201,1.276462197303772
103,Buche,0.0155416214838624,0.0883229523897171,0.10114546865224838,1.263948678970337
104,Buche,0.01505670789629221,0.09007015824317932,0.1000804603099823,1.311907172203064
105,Buche,0.015620446763932705,0.07958507537841797,0.1039261743426323,1.211525559425354
106,Buche,0.016375545412302017,0.09534915536642075,0.09138139337301254,1.2797545194625854
107,Buche,0.02203865721821785,0.08508751541376114,0.11973141878843307,1.2322285175323486
108,Buche,0.01559888944029808,0.09986025840044022,0.08177917450666428,1.3252544403076172
109,Buche,0.018459757789969444,0.08129779249429703,0.12136419862508774,1.2027792930603027
110,Buche,0.013154593296349049,0.06976824253797531,0.29095423221588135,1.1361392736434937
111,Buche,0.010366040281951427,0.056660693138837814,0.13617528975009918,1.077599287033081
112,Buche,0.010547267273068428,0.06126861274242401,0.3529469966888428,1.1056499481201172
113,Buche,0.008920128457248211,0.05339563637971878,0.12842340767383575,1.0669950246810913
114,Buche,0.010135791264474392,0.04871020093560219,0.15715523064136505,1.0214016437530518
115,Buche,0.01040125172585249,0.053085122257471085,0.1429177224636078,1.0779569149017334
116,Buche,0.011292178183794022,0.07575932890176773,0.09917104244232178,1.2100976705551147
117,Buche,0.00873430073261261,0.038688160479068756,0.18010708689689636,0.9571025371551514
118,Buche,0.008609214797616005,0.045075055211782455,0.1533009111881256,0.9813979864120483
119,Buche,0.015842784196138382,0.0825163796544075,0.09396431595087051,1.2697128057479858
120,Buche,0.012996673583984375,0.057829950004816055,0.13629692792892456,1.0797882080078125
121,Buche,0.017082326114177704,0.08457853645086288,0.09727024286985397,1.2214356660842896
122,Buche,0.015597362071275711,0.07690110802650452,0.10533629357814789,1.2640358209609985
123,Buche,0.014814481139183044,0.08139383792877197,0.10744471848011017,1.2329185009002686
124,Buche,0.01610199175775051,0.08790118247270584,0.12106762081384659,1.2526538372039795
125,Buche,0.015007929876446724,0.08500143140554428,0.11116788536310196,1.2073602676391602
126,Buche,0.015593954361975193,0.09000346064567566,0.09115491062402725,1.2349952459335327
127,Buche,0.01819181628525257,0.09328186511993408,0.08571647852659225,1.2715281248092651
128,Eiche,0.008224540390074253,0.0605899840593338,0.1279396414756775,0.967106819152832
129,Eiche,0.009511827491223812,0.06885922700166702,0.1659168303012848,1.0529412031173706
130,Eiche,0.009185356087982655,0.06897884607315063,0.13052722811698914,1.0858041048049927
131,Eiche,0.008873283863067627,0.06843505799770355,0.1092984601855278,1.103426456451416
132,Eiche,0.010219711810350418,0.07308576256036758,0.1340213567018509,1.0645679235458374
133,Eiche,0.014755173586308956,0.07941796630620956,0.15667013823986053,1.1296899318695068
134,Eiche,0.010285461321473122,0.07569628953933716,0.14031171798706055,1.071687936782837
135,Eiche,0.011375101283192635,0.06165219098329544,0.19744764268398285,1.042284369468689
136,Eiche,0.009210996329784393,0.05442017689347267,0.12937265634536743,0.942888617515564
137,Eiche,0.010710012167692184,0.047514013946056366,0.18751157820224762,0.811418890953064
138,Eiche,0.011091652326285839,0.049630243331193924,0.1837759166955948,0.9661780595779419
139,Eiche,0.022571375593543053,0.08725561201572418,0.23054829239845276,1.3069263696670532
140,Eiche,0.015336401760578156,0.051859959959983826,0.2730289697647095,0.8887578845024109
141,Eiche,0.011421059258282185,0.07163248211145401,0.15863658487796783,1.050351619720459
142,Eiche,0.009253612719476223,0.04973170533776283,0.14657531678676605,0.9641327857971191
143,Eiche,0.014461816288530827,0.059392258524894714,0.18448202311992645,0.9890167117118835
144,Eiche,0.014589108526706696,0.068021759390831,0.16535282135009766,1.0685372352600098
145,Eiche,0.011245789006352425,0.10216854512691498,0.15937171876430511,1.2579421997070312
146,Eiche,0.010516871698200703,0.09300681203603745,0.10142013430595398,1.174520492553711
147,Eiche,0.009350036270916462,0.04108967259526253,0.21560657024383545,0.8124452829360962
148,Eiche,0.01438804529607296,0.08511200547218323,0.14820712804794312,1.193953514099121
149,Eiche,0.00910208374261856,0.06762972474098206,0.14019878208637238,0.98055100440979
150,Eiche,0.009957816451787949,0.06136363744735718,0.12428984045982361,1.1044148206710815
151,Eiche,0.010911981575191021,0.05956176295876503,0.17872251570224762,1.1604154109954834
152,Eiche,0.009778504259884357,0.06390954554080963,0.18499547243118286,1.1282280683517456
153,Eiche,0.018993113189935684,0.052704643458127975,0.23474983870983124,0.8886882066726685
154,Eiche,0.02059595100581646,0.07225538045167923,0.19658522307872772,1.0658695697784424
155,Eiche,0.016870755702257156,0.07846150547266006,0.18993420898914337,1.3212779760360718
156,Eiche,0.008832287974655628,0.07454302906990051,0.10481775552034378,1.2489783763885498
157,Eiche,0.010999706573784351,0.07081084698438644,0.19752344489097595,1.098227620124817
158,Eiche,0.010741163976490498,0.06462094932794571,0.26208555698394775,1.0314348936080933
159,Eiche,0.008880563080310822,0.0603826679289341,0.15326279401779175,0.9781804084777832
160,Eiche,0.008801761083304882,0.05694245919585228,0.35838204622268677,0.9873844981193542
161,Eiche,0.00883330125361681,0.06424670666456223,0.11983649432659149,1.0807136297225952
162,Eiche,0.015152666717767715,0.047780994325876236,0.2054450362920761,0.8918238282203674
163,Eiche,0.00913326721638441,0.06673229485750198,0.12443498522043228,1.1263704299926758
164,Eiche,0.007292915601283312,0.06174953281879425,0.13829298317432404,1.0931117534637451
165,Eiche,0.01214522309601307,0.06153152137994766,0.16868196427822113,1.0249063968658447
166,Eiche,0.01068031694740057,0.05925336480140686,0.19989050924777985,0.9003909230232239
167,Eiche,0.015044072642922401,0.06844128668308258,0.18626344203948975,1.1456644535064697
168,Eiche,0.012002353556454182,0.06368909031152725,0.19088634848594666,1.137307047843933
169,Eiche,0.00904286839067936,0.06474364548921585,0.1634669154882431,1.152976155281067
170,Eiche,0.01379124540835619,0.09182120859622955,0.1289374679327011,1.2961721420288086
171,Eiche,0.010662307031452656,0.08637849986553192,0.12699322402477264,1.205845832824707
172,Eiche,0.011603978462517262,0.06321454048156738,0.1921789050102234,1.1497540473937988
173,Eiche,0.011264435015618801,0.06358485668897629,0.19237953424453735,1.177711009979248
174,Eiche,0.014388246461749077,0.06449447572231293,0.20935049653053284,1.021389365196228
175,Eiche,0.015491724014282227,0.06370728462934494,0.2600654065608978,1.165960669517517
176,Fichte,0.028530215844511986,0.11810111999511719,0.11202948540449142,0.9622805714607239
177,Fichte,0.013261538930237293,0.1374012529850006,0.07794073224067688,0.9674739241600037
178,Fichte,0.015699345618486404,0.12070305645465851,0.08826575428247452,0.8911980390548706
179,Fichte,0.017684632912278175,0.11272284388542175,0.1041889563202858,0.8442116975784302
180,Fichte,0.01870133727788925,0.13345076143741608,0.08536805957555771,0.9705929160118103
181,Fichte,0.016061697155237198,0.13329187035560608,0.08657500892877579,0.9724799990653992
182,Fichte,0.014032389968633652,0.13561442494392395,0.09133708477020264,0.9402153491973877
183,Fichte,0.016904814168810844,0.16125598549842834,0.06840897351503372,0.9382660388946533
184,Fichte,0.017185403034090996,0.12267886102199554,0.14547739923000336,0.9362090826034546
185,Fichte,0.014217616058886051,0.13298575580120087,0.08192095905542374,0.9570477604866028
186,Fichte,0.016154615208506584,0.1306651532649994,0.08538924902677536,0.9346328377723694
187,Fichte,0.01501593180000782,0.1388476938009262,0.07791991531848907,0.954932451248169
188,Fichte,0.015248415060341358,0.13898517191410065,0.07559262961149216,0.9487448334693909
189,Fichte,0.01509021781384945,0.12336428463459015,0.09847649186849594,0.9319435954093933
190,Fichte,0.0188149381428957,0.08300959318876266,0.12377940863370895,0.8377007246017456
191,Fichte,0.01833491399884224,0.11458126455545425,0.34381601214408875,0.8997957706451416
192,Fichte,0.01296674832701683,0.10220124572515488,0.3445020914077759,0.8849143385887146
193,Fichte,0.01200301293283701,0.10000502318143845,0.09949817508459091,0.8595408797264099
194,Fichte,0.016358865424990654,0.11289869993925095,0.09506763517856598,0.9029111266136169
195,Fichte,0.02422340214252472,0.12044975161552429,0.1699836254119873,0.9265609383583069
196,Fichte,0.016520878300070763,0.1124034896492958,0.0935782939195633,0.8955272436141968
197,Fichte,0.017424428835511208,0.11241717636585236,0.3432331383228302,0.8543342351913452
198,Fichte,0.015296313911676407,0.14175350964069366,0.09622874855995178,0.9759522676467896
199,Fichte,0.015385875478386879,0.12431228905916214,0.0872422531247139,0.9234881401062012
200,Fichte,0.015043533407151699,0.10006830096244812,0.1087179183959961,0.8483803868293762
201,Fichte,0.01508266106247902,0.1480698436498642,0.07369715720415115,0.9208163022994995
202,Fichte,0.014445311389863491,0.12810520827770233,0.08300239592790604,0.959835410118103
203,Fichte,0.012690591625869274,0.12572522461414337,0.08216197788715363,0.9417257308959961
204,Fichte,0.01333083026111126,0.10703984647989273,0.09348244220018387,0.9037706851959229
205,Fichte,0.02019108645617962,0.10106753557920456,0.11256352066993713,0.916266918182373
206,Fichte,0.013117760419845581,0.10272961854934692,0.09729889780282974,0.8766240477561951
207,Fichte,0.013303156942129135,0.09927837550640106,0.09881328791379929,0.8799670338630676
208,Fichte,0.013179379515349865,0.09554187208414078,0.10395235568284988,0.8622246384620667
209,Fichte,0.011869163252413273,0.10619603097438812,0.09540140628814697,0.9505179524421692
210,Fichte,0.01493240986019373,0.11943156272172928,0.08467910438776016,0.9158958196640015
211,Fichte,0.013026516884565353,0.11600017547607422,0.0852806344628334,0.9215855598449707
212,Fichte,0.011871417053043842,0.0897371843457222,0.17143869400024414,0.8382431864738464
213,Fichte,0.01522549893707037,0.12027283757925034,0.08803773671388626,0.9029011726379395
214,Fichte,0.017941785976290703,0.11438645422458649,0.09264474362134933,0.8551209568977356
215,Fichte,0.01847803220152855,0.1258452981710434,0.09022853523492813,0.9468623995780945
216,Fichte,0.01674361526966095,0.10649003088474274,0.10204561054706573,0.8720367550849915
217,Fichte,0.014072145335376263,0.12240824103355408,0.08901342749595642,0.9455960988998413
218,Fichte,0.017372295260429382,0.11398061364889145,0.10004761070013046,0.8749076128005981
219,Fichte,0.019376689568161964,0.1166641041636467,0.08837555348873138,0.8849694728851318
220,Fichte,0.01784677989780903,0.11959487944841385,0.08787079155445099,0.9131035208702087
221,Fichte,0.017910441383719444,0.1148609071969986,0.09025943279266357,0.8659715056419373
222,Fichte,0.018640968948602676,0.10919322818517685,0.10624092072248459,0.9300379753112793
223,Fichte,0.015549770556390285,0.1151207983493805,0.09589966386556625,0.8695510625839233
224,Kiefer,0.030679922550916672,0.10422159731388092,0.14582376182079315,1.0526385307312012
225,Kiefer,0.023717928677797318,0.09281129390001297,0.12558309733867645,0.9653191566467285
226,Kiefer,0.020165132358670235,0.09459534287452698,0.14658546447753906,0.9817092418670654
227,Kiefer,0.023518390953540802,0.08660326898097992,0.14799660444259644,0.8552587032318115
228,Kiefer,0.019074436277151108,0.0965651348233223,0.12467977404594421,0.9658687710762024
229,Kiefer,0.01760152541100979,0.09423588961362839,0.13056126236915588,0.8611934185028076
230,Kiefer,0.01848038099706173,0.07578234374523163,0.15845166146755219,0.7851268649101257
231,Kiefer,0.018310116603970528,0.10963362455368042,0.11738534271717072,1.1193162202835083
232,Kiefer,0.015039462596178055,0.1093965694308281,0.11018159240484238,1.104038119316101
233,Kiefer,0.015012123622000217,0.10311140865087509,0.12266670912504196,1.0687198638916016
234,Kiefer,0.017926771193742752,0.10686030238866806,0.11595042049884796,1.0568714141845703
235,Kiefer,0.018902288749814034,0.1037127748131752,0.13127300143241882,0.9865717887878418
236,Kiefer,0.015469317324459553,0.10323324799537659,0.11293988674879074,0.9342580437660217
237,Kiefer,0.017724227160215378,0.10230676084756851,0.11449160426855087,1.014409065246582
238,Kiefer,0.01574661210179329,0.10237208753824234,0.11304967850446701,0.994806170463562
239,Kiefer,0.015720022842288017,0.1036287397146225,0.1662936806678772,1.1004852056503296
240,Kiefer,0.01600669138133526,0.09817466139793396,0.11807971447706223,0.9721067547798157
241,Kiefer,0.01733591966331005,0.09334373474121094,0.12040665000677109,1.0020195245742798
242,Kiefer,0.014694718644022942,0.08941526710987091,0.11996965855360031,0.8417075872421265
243,Kiefer,0.012073060497641563,0.09697679430246353,0.116549052298069,0.8426531553268433
244,Kiefer,0.0165118295699358,0.10991566628217697,0.11096689105033875,0.9796955585479736
245,Kiefer,0.01069391518831253,0.0843999981880188,0.15569835901260376,0.923347532749176
246,Kiefer,0.023052219301462173,0.09053251892328262,0.14095710217952728,0.8946127891540527
247,Kiefer,0.013873671181499958,0.07983064651489258,0.13162030279636383,0.9177545309066772
248,Kiefer,0.010382119566202164,0.07838387042284012,0.13355287909507751,0.8979186415672302
249,Kiefer,0.01256648451089859,0.07672031223773956,0.3582550883293152,0.8728410601615906
250,Kiefer,0.010965610854327679,0.07156150788068771,0.13878604769706726,0.8803479671478271
251,Kiefer,0.01469493843615055,0.08831148594617844,0.1257205605506897,0.9123913049697876
252,Kiefer,0.010442649014294147,0.07264063507318497,0.1414882391691208,0.7801356315612793
253,Kiefer,0.012055524624884129,0.09339844435453415,0.10974008589982986,0.8545157313346863
254,Kiefer,0.014433530159294605,0.10419721901416779,0.12316308170557022,1.0021990537643433
255,Kiefer,0.01009342446923256,0.07727577537298203,0.12882442772388458,0.8807819485664368
256,Kiefer,0.009636628441512585,0.07329916954040527,0.13709712028503418,0.8700843453407288
257,Kiefer,0.010701324790716171,0.0762387290596962,0.216069296002388,0.843709409236908
258,Kiefer,0.010436532087624073,0.07594306766986847,0.13901859521865845,0.886154055595398
259,Kiefer,0.011603525839745998,0.07711467146873474,0.13172385096549988,0.8317040205001831
260,Kiefer,0.01094425655901432,0.07377452403306961,0.14820343255996704,0.8342120051383972
261,Kiefer,0.011407474055886269,0.07661479711532593,0.18349747359752655,0.9080700278282166
262,Kiefer,0.021729225292801857,0.07401300966739655,0.16998228430747986,0.8011847138404846
263,Kiefer,0.01082667987793684,0.07773996889591217,0.13046719133853912,0.8921490907669067
264,Kiefer,0.027346381917595863,0.09151891618967056,0.16587625443935394,0.8952412009239197
265,Kiefer,0.020850548520684242,0.08776961266994476,0.1589086353778839,0.9055459499359131
266,Kiefer,0.025406155735254288,0.08600325882434845,0.1602972447872162,0.8665584325790405
267,Kiefer,0.019855240359902382,0.07311500608921051,0.158096045255661,0.8341447114944458
268,Kiefer,0.020356645807623863,0.08134941011667252,0.16573679447174072,0.8322895765304565
269,Kiefer,0.029596494510769844,0.0979246273636818,0.17774342000484467,0.9539333581924438
270,Kiefer,0.01688174344599247,0.08663059026002884,0.355101078748703,0.9339750409126282
271,Kiefer,0.01834101788699627,0.08835846930742264,0.15148410201072693,0.9323497414588928
272,Laerche,0.015870165079832077,0.07546456158161163,0.12283631414175034,0.926673948764801
273,Laerche,0.020329054445028305,0.09044468402862549,0.11662424355745316,0.9335268139839172
274,Laerche,0.015627939254045486,0.058696940541267395,0.14979569613933563,0.8021907210350037
275,Laerche,0.014144906774163246,0.08509045839309692,0.1134384423494339,0.8867718577384949
276,Laerche,0.011689981445670128,0.0652850791811943,0.12961263954639435,0.8729202747344971
277,Laerche,0.011545366607606411,0.05697133019566536,0.1547364741563797,0.7677428126335144
278,Laerche,0.010398644022643566,0.05210403352975845,0.17336808145046234,0.7629573941230774
279,Laerche,0.010343127883970737,0.04982762411236763,0.20781005918979645,0.7326072454452515
280,Laerche,0.009316274896264076,0.04809786379337311,0.19190801680088043,0.7107734680175781
281,Laerche,0.009343917481601238,0.042241282761096954,0.2846740186214447,0.7421296834945679
282,Laerche,0.011862521059811115,0.06040601432323456,0.36119505763053894,0.7808071970939636
283,Laerche,0.013838757760822773,0.05942391976714134,0.1505843997001648,0.8332282900810242
284,Laerche,0.01444946974515915,0.07037857174873352,0.13079561293125153,0.8336220383644104
285,Laerche,0.01425029244273901,0.06568446010351181,0.13027603924274445,0.7807278037071228
286,Laerche,0.013899188488721848,0.05795837938785553,0.16949638724327087,0.813764214515686
287,Laerche,0.015684816986322403,0.06606530398130417,0.14173224568367004,0.8406609296798706
288,Laerche,0.014876557514071465,0.06726503372192383,0.1395963728427887,0.858701765537262
289,Laerche,0.01618245244026184,0.088023342192173,0.1044657751917839,0.9204872250556946
290,Laerche,0.012095003388822079,0.05401081591844559,0.16854314506053925,0.8164012432098389
291,Laerche,0.00915694423019886,0.051537685096263885,0.16243970394134521,0.7100338935852051
292,Laerche,0.014870565384626389,0.0780327245593071,0.11665285378694534,0.874612033367157
293,Laerche,0.014349386096000671,0.06311650574207306,0.13965202867984772,0.804061770439148
294,Laerche,0.0106680728495121,0.048681579530239105,0.22392192482948303,0.7286195755004883
295,Laerche,0.009406382218003273,0.05014616623520851,0.18542276322841644,0.7260946035385132
296,Laerche,0.008067202754318714,0.0585329644382,0.3565581738948822,0.7827153205871582
297,Laerche,0.01011684536933899,0.05975555256009102,0.13269713521003723,0.802962601184845
298,Laerche,0.009153557009994984,0.061618413776159286,0.13095079362392426,0.8241477012634277
299,Laerche,0.013324730098247528,0.07449665665626526,0.11769289523363113,0.8685869574546814
300,Laerche,0.012077776715159416,0.05129765719175339,0.16090399026870728,0.7419355511665344
301,Laerche,0.008717184886336327,0.06255468726158142,0.13601180911064148,0.7904103994369507
302,Laerche,0.009792325086891651,0.055829256772994995,0.14887116849422455,0.74834144115448
303,Laerche,0.010241582058370113,0.059391677379608154,0.3768708407878876,0.7874905467033386
304,Laerche,0.014220329001545906,0.06493955105543137,0.15971392393112183,0.8657947778701782
305,Laerche,0.013788051903247833,0.06839555501937866,0.1373777538537979,0.8992508053779602
306,Laerche,0.010779627598822117,0.057442694902420044,0.1414947658777237,0.7802394032478333
307,Laerche,0.011466363444924355,0.06616580486297607,0.1265341341495514,0.8504953980445862
308,Laerche,0.011375779286026955,0.074528269469738,0.12712176144123077,0.9001920819282532
309,Laerche,0.01393674686551094,0.06805556267499924,0.14129392802715302,0.8522443771362305
310,Laerche,0.013490723446011543,0.06784217059612274,0.12969066202640533,0.8327616453170776
311,Laerche,0.01085507683455944,0.05661536753177643,0.37011218070983887,0.8194348216056824
312,Laerche,0.012478726916015148,0.0706663727760315,0.11956455558538437,0.7978114485740662
313,Laerche,0.013212657533586025,0.059776876121759415,0.1975928097963333,0.8157250285148621
314,Laerche,0.012846332974731922,0.07130428403615952,0.19499434530735016,0.7965983152389526
315,Laerche,0.012574482709169388,0.077516108751297,0.11356545239686966,0.8849421739578247
316,Laerche,0.01275488082319498,0.0787949338555336,0.11708655953407288,0.9188030362129211
317,Laerche,0.011571088805794716,0.050679296255111694,0.16492271423339844,0.7688743472099304
318,Laerche,0.014752193354070187,0.0672362819314003,0.12578609585762024,0.7804104685783386
319,Laerche,0.017915038391947746,0.08783789724111557,0.23492155969142914,0.9122703671455383
