,art,phase_std,phase_mean,mod_std,mod_mean
134,Eiche,0.07066660374403,1.403823733329773,0.23532497882843018,2.4185197353363037
135,Eiche,0.06695936620235443,1.3769619464874268,0.2120823711156845,2.4861068725585938
136,Eiche,0.05462462082505226,1.3068498373031616,0.3909163773059845,2.4685261249542236
137,Eiche,0.07637812197208405,1.2764220237731934,0.3965452313423157,2.433546543121338
138,Eiche,0.06767646968364716,1.3675447702407837,0.21614931523799896,2.5617148876190186
139,Eiche,0.08218744397163391,1.2886687517166138,0.22446902096271515,2.436753988265991
140,Eiche,0.05997839570045471,1.3034003973007202,0.21757176518440247,2.4517126083374023
141,Eiche,0.07281331717967987,1.335344910621643,0.2262314409017563,2.4904065132141113
142,Eiche,0.06900837272405624,1.3866939544677734,0.216377854347229,2.5364129543304443
143,Eiche,0.058851759880781174,1.4928499460220337,0.22737516462802887,2.606444835662842
144,Eiche,0.08013554662466049,1.5078188180923462,0.23656876385211945,2.636701822280884
145,Eiche,0.06993906944990158,1.5008562803268433,0.2194642275571823,2.6436049938201904
146,Eiche,0.06644093990325928,1.4545693397521973,0.2220015972852707,2.594517230987549
147,Eiche,0.06661196798086166,1.4346771240234375,0.2451365441083908,2.484762668609619
148,Eiche,0.06320159137248993,1.4292705059051514,0.3997785747051239,2.5467991828918457
149,Eiche,0.064461350440979,1.5269032716751099,0.2333366870880127,2.645840644836426
150,Eiche,0.1157437339425087,1.2025624513626099,0.5165440440177917,2.313746452331543
151,Eiche,0.06672883778810501,1.4258092641830444,0.21953317523002625,2.5343973636627197
152,Eiche,0.07155263423919678,1.5735455751419067,0.22572515904903412,2.6699116230010986
153,Eiche,0.09639453142881393,1.568518042564392,0.23183949291706085,2.666252374649048
154,Eiche,0.07176890224218369,1.5034725666046143,0.23275533318519592,2.5759222507476807
155,Eiche,0.0618535652756691,1.5057672262191772,0.21424219012260437,2.7295172214508057
156,Eiche,0.09219653904438019,1.5206177234649658,0.24195370078086853,2.59031343460083
157,Eiche,0.07187023013830185,1.5860919952392578,0.22266201674938202,2.698554039001465
158,Eiche,0.06631556898355484,1.5293656587600708,0.22667087614536285,2.658555030822754
159,Eiche,0.06831511110067368,1.59695565700531,0.2103516161441803,2.737306594848633
160,Eiche,0.07239419221878052,1.6176471710205078,0.20602810382843018,2.741300582885742
161,Eiche,0.05272282660007477,1.524916172027588,0.20529666543006897,2.6485342979431152
162,Eiche,0.058199066668748856,1.377032995223999,0.20827193558216095,2.4761147499084473
163,Eiche,0.06421061605215073,1.353257656097412,0.21714015305042267,2.5010809898376465
164,Eiche,0.07619883120059967,1.476052165031433,0.24101173877716064,2.572882652282715
165,Eiche,0.06577952951192856,1.52732253074646,0.2035341113805771,2.698269844055176
166,Eiche,0.07739701867103577,1.5292184352874756,0.20910486578941345,2.6279263496398926
167,Eiche,0.06647660583257675,1.6311373710632324,0.2014327198266983,2.802938938140869
168,Eiche,0.06360422074794769,1.5632071495056152,0.21107256412506104,2.7161381244659424
169,Eiche,0.05710497498512268,1.587410807609558,0.2056625932455063,2.794313430786133
170,Eiche,0.0659281462430954,1.3182270526885986,0.205982506275177,2.360600233078003
171,Eiche,0.06479570269584656,1.2665565013885498,0.20964942872524261,2.3516762256622314
172,Eiche,0.06545107811689377,1.2333272695541382,0.2155728042125702,2.3367221355438232
173,Eiche,0.09032399207353592,1.3250632286071777,0.2187059223651886,2.419663429260254
174,Eiche,0.06665465235710144,1.4733608961105347,0.2253398597240448,2.5492351055145264
175,Eiche,0.056313686072826385,1.4103318452835083,0.20905709266662598,2.5118353366851807
176,Kiefer,0.059503134340047836,1.4774317741394043,0.18866665661334991,2.5906293392181396
177,Kiefer,0.07946208864450455,1.7533437013626099,0.21288737654685974,2.9010255336761475
178,Kiefer,0.04309816285967827,1.4423002004623413,0.18808113038539886,2.550518751144409
179,Kiefer,0.042739298194646835,1.3781962394714355,0.1967579573392868,2.5333633422851562
180,Kiefer,0.0482858270406723,1.6044087409973145,0.18656639754772186,2.713918447494507
181,Kiefer,0.05121896415948868,1.5111057758331299,0.19656185805797577,2.6436116695404053
182,Kiefer,0.07865612208843231,1.4876987934112549,0.21760644018650055,2.6610426902770996
183,Kiefer,0.057025741785764694,1.8682681322097778,0.2027295082807541,3.0771889686584473
184,Kiefer,0.045470256358385086,1.5455636978149414,0.18806523084640503,2.649690866470337
185,Kiefer,0.04601927846670151,1.4795397520065308,0.1896369904279709,2.5966691970825195
186,Kiefer,0.047163575887680054,1.361161470413208,0.19375890493392944,2.5374505519866943
187,Kiefer,0.06806295365095139,1.3924466371536255,0.21810825169086456,2.6103200912475586
188,Kiefer,0.05395728349685669,1.391502857208252,0.2035236656665802,2.591110944747925
189,Kiefer,0.046732060611248016,1.5238817930221558,0.19865788519382477,2.6789791584014893
190,Kiefer,0.046381834894418716,1.512294888496399,0.19690705835819244,2.689476251602173
191,Kiefer,0.04723517596721649,1.5198687314987183,0.19424130022525787,2.693274974822998
192,Kiefer,0.05082087218761444,1.5261083841323853,0.19632379710674286,2.690035581588745
193,Kiefer,0.09150490909814835,1.5080955028533936,0.2018936574459076,2.7089765071868896
194,Kiefer,0.059535913169384,1.4368995428085327,0.20740804076194763,2.663748025894165
195,Kiefer,0.06764720380306244,1.448132038116455,0.2188422828912735,2.6887001991271973
196,Kiefer,0.06782600283622742,1.500713586807251,0.20324550569057465,2.7230474948883057
197,Kiefer,0.050473183393478394,1.5818413496017456,0.19519121944904327,2.785123586654663
198,Kiefer,0.06169778108596802,1.5048943758010864,0.19898872077465057,2.7014658451080322
199,Kiefer,0.05186780169606209,1.49613618850708,0.20445074141025543,2.6864748001098633
200,Kiefer,0.05502120405435562,1.5800312757492065,0.20551224052906036,2.7355523109436035
201,Kiefer,0.07669961452484131,1.6292327642440796,0.20260517299175262,2.8227574825286865
202,Kiefer,0.07623160630464554,1.6365717649459839,0.2062939703464508,2.865983724594116
203,Kiefer,0.10917770117521286,1.6849619150161743,0.23311419785022736,2.9338512420654297
204,Kiefer,0.10435402393341064,1.5685592889785767,0.25059908628463745,2.8507540225982666
205,Kiefer,0.06789172440767288,1.5498535633087158,0.21414998173713684,2.7402520179748535
206,Kiefer,0.08606316149234772,1.483025312423706,0.2131948173046112,2.678204298019409
207,Kiefer,0.06263064593076706,1.570921540260315,0.17498010396957397,2.733511447906494
208,Kiefer,0.06452476978302002,1.6529755592346191,0.18661610782146454,2.844540596008301
209,Kiefer,0.04549787566065788,1.4650732278823853,0.18536405265331268,2.5938363075256348
210,Kiefer,0.054449412971735,1.3357208967208862,0.20600764453411102,2.5205469131469727
211,Kiefer,0.05187906697392464,1.5214799642562866,0.19872935116291046,2.7285242080688477
212,Kiefer,0.05161183699965477,1.5857535600662231,0.18297964334487915,2.7473015785217285
213,Kiefer,0.06670017540454865,1.5223644971847534,0.19473117589950562,2.62577223777771
214,Kiefer,0.058422308415174484,1.4128552675247192,0.18386946618556976,2.541660785675049
215,Kiefer,0.07692611962556839,1.4935005903244019,0.18613074719905853,2.6113052368164062
216,Kiefer,0.04362171143293381,1.382171630859375,0.19975942373275757,2.501497507095337
217,Kiefer,0.049672532826662064,1.5310593843460083,0.1808217316865921,2.632089614868164
218,Kiefer,0.05401419475674629,1.4954580068588257,0.17977368831634521,2.6478817462921143
219,Kiefer,0.08149786293506622,1.4834866523742676,0.1916559934616089,2.701608896255493
220,Kiefer,0.09200422465801239,1.6085875034332275,0.21633772552013397,2.834965467453003
221,Kiefer,0.0692765936255455,1.6237914562225342,0.19010362029075623,2.8170125484466553
222,Kiefer,0.08449649810791016,1.512921929359436,0.18619319796562195,2.6904566287994385
223,Kiefer,0.06390777975320816,1.6385425329208374,0.18585753440856934,2.838561534881592
224,Laerche,0.06288963556289673,0.8185456991195679,0.6609663963317871,1.8886467218399048
225,Laerche,0.062169384211301804,0.9815353155136108,0.2826753556728363,2.0713202953338623
226,Laerche,0.049122195690870285,0.9513898491859436,0.4382898509502411,2.002849817276001
227,Laerche,0.06745380163192749,0.853965699672699,0.5743066072463989,1.9597138166427612
228,Laerche,0.055911604315042496,0.9366955161094666,0.43279263377189636,1.9853489398956299
229,Laerche,0.05120057985186577,0.998349666595459,0.4247184693813324,2.0210578441619873
230,Laerche,0.05237598344683647,0.9908449649810791,0.42777690291404724,2.0103650093078613
231,Laerche,0.07059624791145325,0.8608319759368896,0.6751804351806641,2.0327696800231934
232,Laerche,0.05137735977768898,1.003174901008606,0.43114012479782104,2.0803515911102295
233,Laerche,0.06203874945640564,0.9582535028457642,0.5580286383628845,2.098958969116211
234,Laerche,0.05466051399707794,0.9334660172462463,0.6553483009338379,2.086216926574707
235,Laerche,0.05813749507069588,0.8944209814071655,0.6559541821479797,2.0525636672973633
236,Laerche,0.05528831481933594,1.0961997509002686,0.5347707867622375,2.2456343173980713
237,Laerche,0.05978952348232269,1.0745872259140015,0.426555335521698,2.240753173828125
238,Laerche,0.0616874136030674,1.0313538312911987,0.5451772809028625,2.1678571701049805
239,Laerche,0.054684411734342575,1.0171895027160645,0.5440541505813599,2.1418991088867188
240,Laerche,0.07528332620859146,1.0265429019927979,0.5380504131317139,2.1523044109344482
241,Laerche,0.06760699301958084,0.9836090803146362,0.5549414753913879,2.170997142791748
242,Laerche,0.08806850761175156,0.9595400094985962,0.5653778314590454,2.1858608722686768
243,Laerche,0.10031095147132874,0.9504037499427795,0.6536703705787659,2.1702284812927246
244,Laerche,0.07152187079191208,1.000014305114746,0.4218275845050812,1.9462746381759644
245,Laerche,0.05437365919351578,0.8533480763435364,0.561392605304718,1.8749054670333862
246,Laerche,0.06121073290705681,0.8171371817588806,0.46935591101646423,1.8990612030029297
247,Laerche,0.08760711550712585,0.8891569972038269,0.46506190299987793,1.9806547164916992
248,Laerche,0.054551661014556885,0.9962031841278076,0.2655089497566223,2.0381312370300293
249,Laerche,0.056887537240982056,0.9786725640296936,0.5420718193054199,2.0536718368530273
250,Laerche,0.05648301541805267,0.9333543181419373,0.5538433790206909,2.047640562057495
251,Laerche,0.056645262986421585,0.9233617782592773,0.5508558750152588,2.026993989944458
252,Laerche,0.0543842576444149,0.9170012474060059,0.553091287612915,2.007840156555176
253,Laerche,0.05554118752479553,0.9190722107887268,0.6520693302154541,2.0129129886627197
254,Laerche,0.07635975629091263,0.9242513179779053,0.657343864440918,2.1006271839141846
255,Laerche,0.12337575107812881,0.9819629788398743,0.642650842666626,2.1597206592559814
