,art,intensity_std,intensity_mean
110,Laerche,0.10816140472888947,1.263048529624939
111,Laerche,0.10450387001037598,1.156680941581726
112,Laerche,0.06729994714260101,1.1621406078338623
113,Laerche,0.11245740950107574,1.183944821357727
114,Laerche,0.09039216488599777,1.2096725702285767
115,Laerche,0.1196843832731247,1.2727831602096558
116,Laerche,0.11796871572732925,1.3201508522033691
117,Laerche,0.1125817522406578,1.336555004119873
118,Laerche,0.156838059425354,1.4028325080871582
119,Laerche,0.14298318326473236,1.3582473993301392
120,Laerche,0.11705288290977478,1.2784806489944458
121,Laerche,0.05163745582103729,0.7250173091888428
122,Laerche,0.04760976508259773,0.6191452145576477
123,Laerche,0.04812884330749512,0.7422959804534912
124,Laerche,0.05177547410130501,0.7403307557106018
125,Laerche,0.05301136150956154,0.711427628993988
126,Laerche,0.09262401610612869,0.9165909886360168
127,Laerche,0.07279931008815765,0.9062207341194153
128,Laerche,0.07985582947731018,0.9291552305221558
129,Laerche,0.12565433979034424,0.9030998349189758
130,Laerche,0.06020016223192215,0.6561954617500305
131,Laerche,0.05759381875395775,0.6741273999214172
132,Laerche,0.05545327067375183,0.6873921751976013
133,Laerche,0.060033585876226425,0.6638270616531372
134,Laerche,0.06294447183609009,0.6620264649391174
135,Laerche,0.11184899508953094,1.2642842531204224
136,Laerche,0.1360481232404709,1.2028752565383911
137,Laerche,0.08886606246232986,1.1241366863250732
138,Laerche,0.0443255640566349,0.5707868337631226
139,Laerche,0.04043328016996384,0.8053816556930542
140,Laerche,0.08850141614675522,0.9261001348495483
141,Laerche,0.08756071329116821,0.8593103885650635
142,Laerche,0.04504995048046112,0.6712421178817749
143,Laerche,0.02884007804095745,0.5408133268356323
144,Laerche,0.05303974449634552,0.6559252142906189
145,Laerche,0.1187024787068367,1.24782395362854
146,Laerche,0.13355183601379395,1.2586840391159058
147,Laerche,0.1639215499162674,1.2952055931091309
148,Laerche,0.10439030826091766,1.2156529426574707
149,Laerche,0.07571426779031754,1.104684829711914
150,Laerche,0.08363142609596252,1.0974537134170532
151,Laerche,0.0950639471411705,1.1594871282577515
152,Laerche,0.08917791396379471,1.1309961080551147
153,Laerche,0.0960710197687149,1.0480772256851196
154,Laerche,0.12684321403503418,1.099182367324829
155,Laerche,0.10237012058496475,1.1386559009552002
156,Laerche,0.05379099398851395,0.5306310057640076
157,Laerche,0.05412372574210167,0.5057995319366455
158,Laerche,0.04225102812051773,0.731148898601532
159,Laerche,0.045251451432704926,0.4420663118362427
160,Laerche,0.04137737303972244,0.5524563789367676
161,Laerche,0.050907667726278305,0.6012958884239197
162,Laerche,0.04827786237001419,0.6021813750267029
163,Laerche,0.04187450185418129,0.5947859883308411
164,Laerche,0.07396403700113297,0.6555240750312805
165,Laerche,0.14000128209590912,1.2939133644104004
166,Laerche,0.06593568623065948,0.885964035987854
167,Laerche,0.051755137741565704,0.7903940677642822
168,Laerche,0.09900068491697311,0.7727422118186951
169,Laerche,0.06285648792982101,0.7478726506233215
170,Laerche,0.06317735463380814,0.8358839750289917
171,Laerche,0.06240440532565117,0.875334620475769
172,Laerche,0.06494066119194031,0.8832438588142395
173,Laerche,0.052396323531866074,0.8391112685203552
174,Laerche,0.07667188346385956,0.7419335842132568
175,Laerche,0.07290856540203094,0.8052272796630859
176,Laerche,0.04946516454219818,0.6162165999412537
177,Laerche,0.056915607303380966,0.6278521418571472
178,Laerche,0.05686061829328537,0.5779715180397034
179,Laerche,0.04599836841225624,0.6078895330429077
180,Laerche,0.04847307875752449,0.6050957441329956
181,Laerche,0.057316575199365616,0.6816559433937073
182,Laerche,0.03536373749375343,0.47284841537475586
183,Laerche,0.030912287533283234,0.5348027944564819
184,Ahorn,0.04390097036957741,0.5937042832374573
185,Ahorn,0.054609667509794235,0.8230913281440735
186,Ahorn,0.06080835685133934,0.5628064274787903
187,Ahorn,0.05875200405716896,0.5446503162384033
188,Ahorn,0.04755423963069916,0.5823472738265991
189,Ahorn,0.10292872786521912,0.7393242120742798
190,Ahorn,0.07450487464666367,0.5915258526802063
191,Ahorn,0.06951288133859634,0.632839560508728
192,Ahorn,0.050467729568481445,0.6071735620498657
193,Ahorn,0.05538812279701233,0.8066419959068298
194,Ahorn,0.05548141896724701,0.4890451431274414
195,Ahorn,0.04711077734827995,0.5389434099197388
196,Ahorn,0.04152100160717964,0.47152647376060486
197,Ahorn,0.04994380846619606,0.5705017447471619
198,Ahorn,0.05029580742120743,0.5569034218788147
199,Ahorn,0.04265373572707176,0.5234293937683105
200,Ahorn,0.049075108021497726,0.50117027759552
201,Ahorn,0.05357006564736366,0.5637558102607727
202,Ahorn,0.05203108862042427,0.6146795749664307
203,Ahorn,0.052194297313690186,0.5746046900749207
204,Ahorn,0.04499007388949394,0.48928016424179077
205,Ahorn,0.05913413316011429,0.5851498246192932
206,Ahorn,0.04441625624895096,0.556821346282959
207,Ahorn,0.047193437814712524,0.47384822368621826
208,Ahorn,0.052937667816877365,0.60939621925354
209,Ahorn,0.06086988374590874,0.6328632235527039
210,Ahorn,0.06035682559013367,0.6175077557563782
211,Ahorn,0.05277015641331673,0.5837197303771973
212,Ahorn,0.0645565614104271,0.6201122403144836
213,Ahorn,0.06631314754486084,0.559508204460144
214,Ahorn,0.06045559421181679,0.5901836156845093
215,Ahorn,0.06100432947278023,0.6110022664070129
216,Ahorn,0.060776129364967346,0.5883029699325562
217,Ahorn,0.05464033782482147,0.5561891794204712
218,Ahorn,0.04536324739456177,0.5472222566604614
219,Ahorn,0.038296885788440704,0.5268484950065613
220,Ahorn,0.05378255248069763,0.5594602227210999
221,Ahorn,0.05061995983123779,0.4552035331726074
222,Ahorn,0.05726297199726105,0.4891127347946167
223,Ahorn,0.06572798639535904,0.5636849999427795
224,Ahorn,0.06058163940906525,0.6582410931587219
225,Ahorn,0.06853973865509033,0.5909975171089172
226,Ahorn,0.045944709330797195,0.49501997232437134
227,Ahorn,0.046933598816394806,0.4256715178489685
228,Ahorn,0.043509021401405334,0.5563415288925171
229,Ahorn,0.0480470284819603,0.5272071957588196
230,Ahorn,0.04545808210968971,0.5024745464324951
231,Ahorn,0.054398514330387115,0.48096486926078796
232,Buche,0.08290217816829681,0.7023857831954956
233,Buche,0.056173015385866165,0.44376370310783386
234,Buche,0.0811089426279068,0.5742698907852173
235,Buche,0.10255569964647293,0.7806777954101562
236,Buche,0.0807052031159401,0.7054411768913269
237,Buche,0.06402812898159027,0.4231797754764557
238,Buche,0.08333183825016022,0.6555507779121399
239,Buche,0.10136902332305908,0.5644395351409912
240,Buche,0.10550533980131149,0.709705114364624
241,Buche,0.08675048500299454,0.5586227178573608
242,Buche,0.039581432938575745,0.3464035093784332
243,Buche,0.05130353197455406,0.29031407833099365
244,Buche,0.0470193475484848,0.43578311800956726
245,Buche,0.04735468327999115,0.42133843898773193
246,Buche,0.05359060689806938,0.42241132259368896
247,Buche,0.04634620249271393,0.40171802043914795
248,Buche,0.05146537721157074,0.35039305686950684
249,Buche,0.04051488637924194,0.4131866991519928
250,Buche,0.04151345044374466,0.3958524167537689
251,Buche,0.06045201048254967,0.34663087129592896
252,Buche,0.058630723506212234,0.45218613743782043
253,Buche,0.04825678840279579,0.42815861105918884
254,Buche,0.03928625211119652,0.3748117685317993
255,Buche,0.050564225763082504,0.39934617280960083
256,Buche,0.08408898860216141,0.6423073410987854
257,Buche,0.13160669803619385,0.7075735330581665
258,Buche,0.11729522049427032,0.5307021737098694
259,Buche,0.0768602192401886,0.5052430629730225
260,Buche,0.11773521453142166,0.7041186690330505
261,Buche,0.10873177647590637,0.7663353085517883
262,Buche,0.08124341815710068,0.6740608811378479
263,Buche,0.08589629083871841,0.6863812804222107
264,Buche,0.14411930739879608,0.817277193069458
265,Buche,0.08812884986400604,0.7142154574394226
266,Buche,0.057428017258644104,0.29391658306121826
267,Buche,0.09872391074895859,0.42944082617759705
268,Buche,0.090030737221241,0.8338137269020081
269,Buche,0.07145553082227707,0.7025747299194336
270,Buche,0.09279026836156845,0.6023768186569214
271,Buche,0.11552558839321136,0.837584376335144
272,Buche,0.13335169851779938,0.7745993733406067
273,Buche,0.09628872573375702,0.6901035904884338
274,Buche,0.0763000026345253,0.5606628656387329
275,Buche,0.08228103071451187,0.5734643936157227
276,Buche,0.12472905218601227,0.6381645798683167
277,Buche,0.09476722031831741,0.5911886096000671
278,Buche,0.0819203108549118,0.5941572785377502
279,Buche,0.13595300912857056,0.5495322346687317
280,Eiche,0.04574384540319443,0.35196295380592346
281,Eiche,0.04183413088321686,0.359533429145813
282,Eiche,0.03596615046262741,0.35678666830062866
283,Eiche,0.04891258478164673,0.5483074188232422
284,Eiche,0.03359127789735794,0.3790355324745178
285,Eiche,0.06243957206606865,0.3679300546646118
286,Eiche,0.03130323067307472,0.48176607489585876
287,Eiche,0.03752179443836212,0.4742657542228699
288,Eiche,0.040943678468465805,0.5406740307807922
289,Eiche,0.03221243992447853,0.35769209265708923
290,Eiche,0.035440005362033844,0.32914698123931885
291,Eiche,0.03956734389066696,0.37041565775871277
292,Eiche,0.04117486998438835,0.5006079077720642
293,Eiche,0.02604071982204914,0.3174774646759033
294,Eiche,0.0360243059694767,0.3768294155597687
295,Eiche,0.03007015399634838,0.4662299156188965
296,Eiche,0.02957330271601677,0.4442795217037201
297,Eiche,0.028384385630488396,0.37550678849220276
298,Eiche,0.03903685882687569,0.4491184651851654
299,Eiche,0.05955333635210991,0.3784048557281494
300,Eiche,0.03129158169031143,0.43792012333869934
301,Eiche,0.04949403181672096,0.4236125946044922
302,Eiche,0.03559126332402229,0.49094879627227783
303,Eiche,0.03056197054684162,0.39546486735343933
304,Eiche,0.035920608788728714,0.4869967997074127
305,Eiche,0.11285124719142914,0.3270849883556366
306,Eiche,0.06781693547964096,0.41833436489105225
307,Eiche,0.04549999535083771,0.48030343651771545
308,Eiche,0.041502587497234344,0.42618539929389954
309,Eiche,0.04003823548555374,0.418659508228302
310,Eiche,0.10184168070554733,0.39221787452697754
311,Eiche,0.04227668419480324,0.5418661236763
312,Eiche,0.10696680098772049,0.27142348885536194
313,Eiche,0.05488183721899986,0.36017197370529175
314,Eiche,0.04068724066019058,0.3816804885864258
315,Eiche,0.07043571770191193,0.4826827049255371
316,Eiche,0.10005287081003189,0.3551798164844513
317,Eiche,0.044132646173238754,0.4258635640144348
318,Eiche,0.10473237931728363,0.5403591990470886
319,Eiche,0.07061450928449631,0.4678024351596832
320,Eiche,0.06126304715871811,0.3072465658187866
321,Eiche,0.03905029222369194,0.4310567080974579
322,Eiche,0.04661981016397476,0.3718402683734894
323,Eiche,0.042156949639320374,0.3713674247264862
324,Eiche,0.049749474972486496,0.48328232765197754
325,Eiche,0.04241336137056351,0.4656340777873993
326,Eiche,0.052900902926921844,0.32719841599464417
327,Eiche,0.05120148882269859,0.374614417552948
328,Fichte,0.09958869963884354,0.6624467968940735
329,Fichte,0.0678933709859848,0.7290256023406982
330,Fichte,0.0527610257267952,0.5985629558563232
331,Fichte,0.06771791726350784,0.6673790216445923
332,Fichte,0.09519033879041672,0.6720712184906006
333,Fichte,0.07229248434305191,0.7935231924057007
334,Fichte,0.1021164134144783,0.7227216958999634
335,Fichte,0.05214952304959297,0.7634552121162415
336,Fichte,0.07620665431022644,0.6244502067565918
337,Fichte,0.03783358633518219,0.44073373079299927
338,Fichte,0.03169107437133789,0.5877590179443359
339,Fichte,0.040483128279447556,0.5560740828514099
340,Fichte,0.04992862045764923,0.4654490649700165
341,Fichte,0.029294880107045174,0.40991488099098206
342,Fichte,0.04192715138196945,0.534801185131073
343,Fichte,0.02654183655977249,0.38617342710494995
344,Fichte,0.0516679622232914,0.541685163974762
345,Fichte,0.041565943509340286,0.6248980760574341
346,Fichte,0.038131456822156906,0.5169686079025269
347,Fichte,0.03353457525372505,0.4337618052959442
348,Fichte,0.04668070748448372,0.658348023891449
349,Fichte,0.06414508819580078,0.4613608717918396
350,Fichte,0.03225771337747574,0.5060733556747437
351,Fichte,0.05544748157262802,0.7253241539001465
352,Fichte,0.0896085724234581,0.6760868430137634
353,Fichte,0.06665743142366409,0.6798384189605713
354,Fichte,0.1055687963962555,0.7439028024673462
355,Fichte,0.0835939422249794,0.6488617658615112
356,Fichte,0.08136559277772903,0.6772425174713135
357,Fichte,0.07423950731754303,0.7586245536804199
358,Fichte,0.06331085413694382,0.6740984916687012
359,Fichte,0.08113157749176025,0.737944483757019
360,Fichte,0.08509302884340286,0.7041528820991516
361,Fichte,0.06500471383333206,0.6415050029754639
362,Fichte,0.07068045437335968,0.5965904593467712
363,Fichte,0.038335010409355164,0.5081885457038879
364,Fichte,0.03618963062763214,0.5320509076118469
365,Fichte,0.07354873418807983,0.7223086953163147
366,Fichte,0.09123389422893524,0.7836481928825378
367,Fichte,0.06481151282787323,0.6274453401565552
368,Fichte,0.11785789579153061,0.7730644941329956
369,Fichte,0.07401084899902344,0.7078245878219604
370,Fichte,0.09040519595146179,0.7015231251716614
371,Fichte,0.05940588563680649,0.7551458477973938
372,Fichte,0.06099187582731247,0.7472088932991028
373,Fichte,0.06352873891592026,0.5817157626152039
374,Fichte,0.0842597708106041,0.7360479831695557
375,Fichte,0.08275755494832993,0.6924601793289185
376,Kiefer,0.0495615117251873,0.6082677245140076
377,Kiefer,0.046625398099422455,0.6723858118057251
378,Kiefer,0.057975608855485916,0.6287088990211487
379,Kiefer,0.07391133159399033,0.6383211612701416
380,Kiefer,0.04810062795877457,0.6164807081222534
381,Kiefer,0.05867903307080269,0.6998018026351929
382,Kiefer,0.09214338660240173,0.7566245198249817
383,Kiefer,0.11885453760623932,0.8137868046760559
384,Kiefer,0.05473118647933006,0.7245063185691833
385,Kiefer,0.0510382279753685,0.7630138397216797
386,Kiefer,0.041836608201265335,0.5424440503120422
387,Kiefer,0.054133955389261246,0.6007533669471741
388,Kiefer,0.056457266211509705,0.6177839040756226
389,Kiefer,0.04748428612947464,0.5156962871551514
390,Kiefer,0.04561195522546768,0.5670760273933411
391,Kiefer,0.044814758002758026,0.5768604278564453
392,Kiefer,0.043868083506822586,0.6067014932632446
393,Kiefer,0.046340715140104294,0.5184566974639893
394,Kiefer,0.05290451645851135,0.5743723511695862
395,Kiefer,0.048119787126779556,0.5740582942962646
396,Kiefer,0.052917446941137314,0.60088711977005
397,Kiefer,0.05253072828054428,0.5346755981445312
398,Kiefer,0.06491082161664963,0.616347074508667
399,Kiefer,0.053363919258117676,0.589153528213501
400,Kiefer,0.06023493409156799,0.4642494022846222
401,Kiefer,0.07233194261789322,0.49344882369041443
402,Kiefer,0.06967171281576157,0.5549816489219666
403,Kiefer,0.10924430191516876,0.6062543392181396
404,Kiefer,0.08553026616573334,0.5190950036048889
405,Kiefer,0.08351606130599976,0.5893462896347046
406,Kiefer,0.07208895683288574,0.5777896046638489
407,Kiefer,0.0856025367975235,0.6372451186180115
408,Kiefer,0.049214597791433334,0.5526111721992493
409,Kiefer,0.04449199512600899,0.6305475234985352
410,Kiefer,0.0492357462644577,0.6113554239273071
411,Kiefer,0.05822493135929108,0.5643723607063293
412,Kiefer,0.08912911266088486,0.5586456656455994
413,Kiefer,0.0819314494729042,0.5652841925621033
414,Kiefer,0.077720507979393,0.6320343017578125
415,Kiefer,0.06305412948131561,0.5941511988639832
416,Kiefer,0.06751259416341782,0.6299728751182556
417,Kiefer,0.06732171773910522,0.5766677856445312
418,Kiefer,0.07150883227586746,0.6655674576759338
419,Kiefer,0.057849984616041183,0.5427005887031555
420,Kiefer,0.06190512701869011,0.6139531135559082
421,Kiefer,0.053745467215776443,0.6036810874938965
422,Kiefer,0.09605582803487778,0.7302866578102112
423,Kiefer,0.05462043732404709,0.6006091237068176
424,Laerche,0.04414013400673866,0.5038532018661499
425,Laerche,0.05310993269085884,0.5415051579475403
426,Laerche,0.06372631341218948,0.5201008915901184
427,Laerche,0.05308164656162262,0.485629141330719
428,Laerche,0.042796164751052856,0.4994925260543823
429,Laerche,0.032619658857584,0.5777942538261414
430,Laerche,0.05027396231889725,0.49005934596061707
431,Laerche,0.04494400694966316,0.5044373869895935
432,Laerche,0.03822677955031395,0.4568565785884857
433,Laerche,0.03564760833978653,0.4300383925437927
434,Laerche,0.05672360584139824,0.5002831220626831
435,Laerche,0.04210730642080307,0.5717217922210693
436,Laerche,0.03527507930994034,0.4142974317073822
437,Laerche,0.03512880951166153,0.49018940329551697
438,Laerche,0.044743768870830536,0.5720125436782837
439,Laerche,0.04447542130947113,0.5617886185646057
440,Laerche,0.04825275391340256,0.522358238697052
441,Laerche,0.05378197133541107,0.592113733291626
442,Laerche,0.04305044189095497,0.4329250454902649
443,Laerche,0.046221837401390076,0.46841058135032654
444,Laerche,0.03759976476430893,0.40231022238731384
445,Laerche,0.039159562438726425,0.49232417345046997
446,Laerche,0.049246031790971756,0.4668634831905365
447,Laerche,0.04182469844818115,0.427237868309021
448,Laerche,0.03969380259513855,0.3368687927722931
449,Laerche,0.04674158990383148,0.3747304081916809
450,Laerche,0.030984768643975258,0.3717268705368042
451,Laerche,0.05260768160223961,0.44365641474723816
452,Laerche,0.027729855850338936,0.39061814546585083
453,Laerche,0.05432151257991791,0.4003453850746155
454,Laerche,0.05606920272111893,0.41142553091049194
455,Laerche,0.04941221699118614,0.3635753095149994
456,Laerche,0.037311114370822906,0.3956858515739441
457,Laerche,0.043831005692481995,0.4528087079524994
458,Laerche,0.05011001601815224,0.47067737579345703
459,Laerche,0.06895361840724945,0.6112657785415649
460,Laerche,0.03210807964205742,0.3435494899749756
461,Laerche,0.062203049659729004,0.46131810545921326
462,Laerche,0.04057678207755089,0.45610150694847107
463,Laerche,0.04930474981665611,0.40358567237854004
464,Laerche,0.03135308250784874,0.45616579055786133
465,Laerche,0.032141633331775665,0.4349958002567291
466,Laerche,0.07157442718744278,0.5518128275871277
467,Laerche,0.049407459795475006,0.5646647214889526
468,Laerche,0.042751431465148926,0.572072446346283
469,Laerche,0.04581320658326149,0.515177309513092
470,Laerche,0.05657796561717987,0.4720144271850586
471,Laerche,0.04609208181500435,0.43442094326019287
