,art,phase_std,phase_mean,mod_std,mod_mean
0,Ahorn,0.04650234058499336,1.9012210369110107,0.11133303493261337,2.366726875305176
1,Ahorn,0.0571717731654644,1.9056884050369263,0.11324353516101837,2.3891091346740723
2,Ahorn,0.06382904201745987,1.932796835899353,0.11570272594690323,2.4495608806610107
3,Ahorn,0.06554640084505081,1.9009995460510254,0.12096234411001205,2.3945722579956055
4,Buche,0.06652598828077316,1.8178318738937378,0.16055092215538025,2.473923444747925
5,Buche,0.0897679552435875,1.683148741722107,0.18910178542137146,2.3535284996032715
6,Buche,0.11010334640741348,1.7151541709899902,0.18842847645282745,2.360830068588257
7,Buche,0.12266644090414047,1.6487518548965454,0.21567514538764954,2.357433319091797
8,Eiche,0.11101919412612915,1.3514713048934937,0.2494092583656311,1.8457162380218506
9,Eiche,0.1133958250284195,1.3630571365356445,0.25494998693466187,1.885252594947815
10,Eiche,0.08691894263029099,1.3573894500732422,0.2107623964548111,1.8683772087097168
11,Eiche,0.11298247426748276,1.312290906906128,0.3081882894039154,1.7575621604919434
12,Fichte,0.03998439386487007,1.845713496208191,0.13172784447669983,2.377746105194092
13,Fichte,0.04948050528764725,1.8458434343338013,0.12034877389669418,2.394813299179077
14,Fichte,0.04414600133895874,1.8517118692398071,0.1194341704249382,2.39652419090271
15,Fichte,0.04680316895246506,1.7927770614624023,0.11541849374771118,2.304147481918335
16,Kiefer,0.05841372534632683,1.8444253206253052,0.1685618907213211,2.250190019607544
17,Kiefer,0.07301456481218338,1.9501674175262451,0.12919770181179047,2.418165683746338
18,Kiefer,0.0859554260969162,1.7951761484146118,0.15039193630218506,2.243948221206665
19,Kiefer,0.08163808286190033,1.953381061553955,0.15379363298416138,2.4773266315460205
20,Laerche,0.04545976221561432,1.593160629272461,0.15422828495502472,1.7768887281417847
21,Laerche,0.05512087419629097,1.5620453357696533,0.15563708543777466,1.7550956010818481
22,Laerche,0.041911039501428604,1.5996832847595215,0.1507996916770935,1.783617615699768
23,Laerche,0.03655143827199936,1.5024402141571045,0.16416598856449127,1.6675931215286255
24,Eiche,0.06802757829427719,1.5595725774765015,0.44357743859291077,2.3219127655029297
25,Eiche,0.06113780289888382,1.455125331878662,0.5630173087120056,2.2722811698913574
26,Eiche,0.1024584025144577,1.4389973878860474,0.454233318567276,2.2160279750823975
27,Eiche,0.07026810199022293,1.5164333581924438,0.3060125708580017,2.2576770782470703
28,Eiche,0.06545881181955338,1.5744441747665405,0.30130934715270996,2.343186378479004
29,Eiche,0.06100832670927048,1.4226524829864502,0.5620573163032532,2.2124922275543213
30,Eiche,0.08038188517093658,1.5770370960235596,0.28910377621650696,2.3568825721740723
31,Eiche,0.09590111672878265,1.495609998703003,0.4336256980895996,2.237637519836426
32,Eiche,0.062407951802015305,1.4663828611373901,0.6498662829399109,2.2531538009643555
33,Eiche,0.07608019560575485,1.4890998601913452,0.305278480052948,2.25974178314209
34,Eiche,0.07951377332210541,1.5112115144729614,0.3037593364715576,2.2954070568084717
35,Eiche,0.06044772267341614,1.537024736404419,0.30470871925354004,2.3284733295440674
36,Eiche,0.06057169288396835,1.5122661590576172,0.5589399933815002,2.2936573028564453
37,Eiche,0.10961183160543442,1.5129772424697876,0.5610030889511108,2.3121771812438965
38,Eiche,0.10604768991470337,1.4997502565383911,0.45169371366500854,2.3157637119293213
39,Eiche,0.21055996417999268,1.4218285083770752,0.7316437363624573,2.2251639366149902
40,Eiche,0.0879553034901619,1.5696874856948853,0.3045039474964142,2.3484086990356445
41,Eiche,0.10572181642055511,1.5437895059585571,0.3099667429924011,2.272535800933838
42,Eiche,0.07305438816547394,1.6225768327713013,0.3327123820781708,2.344965934753418
43,Eiche,0.09685684740543365,1.4541409015655518,0.6499335169792175,2.2493765354156494
44,Eiche,0.07981670647859573,1.600213646888733,0.2927880883216858,2.3994266986846924
45,Eiche,0.07002465426921844,1.4684078693389893,0.5581865310668945,2.2596724033355713
46,Eiche,0.06242038682103157,1.5581172704696655,0.30110934376716614,2.3509302139282227
47,Eiche,0.08282491564750671,1.5981910228729248,0.3127143383026123,2.308168411254883
48,Eiche,0.06453889608383179,1.5239894390106201,0.6449261903762817,2.318584680557251
49,Eiche,0.06500870734453201,1.5900415182113647,0.30969518423080444,2.3234686851501465
50,Eiche,0.07132000476121902,1.563538670539856,0.3076171576976776,2.2857842445373535
51,Eiche,0.08512324094772339,1.612995982170105,0.3257913589477539,2.337407112121582
52,Eiche,0.09185068309307098,1.5518646240234375,0.5632100701332092,2.314270257949829
53,Eiche,0.10757920145988464,1.5241200923919678,0.45034509897232056,2.302818536758423
54,Eiche,0.09615763276815414,1.5068237781524658,0.45628392696380615,2.3370444774627686
55,Eiche,0.07526388764381409,1.6314365863800049,0.32912203669548035,2.3631622791290283
56,Eiche,0.09258637577295303,1.3412576913833618,0.6351718306541443,1.7566629648208618
57,Eiche,0.06372040510177612,1.368799090385437,0.5501517057418823,1.7765713930130005
58,Eiche,0.07937698066234589,1.2112691402435303,0.7296888828277588,1.6891546249389648
59,Eiche,0.07053496688604355,1.4075114727020264,0.5544915199279785,1.855595588684082
60,Eiche,0.0704006627202034,1.2753868103027344,0.722027063369751,1.7509874105453491
61,Eiche,0.1724492311477661,1.0882965326309204,1.5337857007980347,1.50584876537323
62,Eiche,0.08204331248998642,1.3239014148712158,0.5463024377822876,1.811316728591919
63,Eiche,0.10872560739517212,1.2557452917099,0.6612582802772522,1.7537481784820557
64,Eiche,0.06758082658052444,1.3645398616790771,0.5488656759262085,1.8139761686325073
65,Eiche,0.06486260890960693,1.398728609085083,0.5436031222343445,1.8383241891860962
66,Eiche,0.1219574585556984,1.274895429611206,0.658595621585846,1.7271531820297241
67,Eiche,0.0765412449836731,1.3757694959640503,0.5450735688209534,1.8458447456359863
68,Eiche,0.05494238808751106,1.389255166053772,0.4348925054073334,1.8314193487167358
69,Eiche,0.0697648674249649,1.427473783493042,0.2862301170825958,1.8657069206237793
70,Eiche,0.09894825518131256,1.3062117099761963,0.726784348487854,1.8043736219406128
71,Eiche,0.08484919369220734,1.2038832902908325,0.987115740776062,1.6727668046951294
72,Eiche,0.06881365180015564,1.7045490741729736,0.5272831916809082,2.399515151977539
73,Eiche,0.06528680771589279,1.728331208229065,0.2461576610803604,2.3968448638916016
74,Eiche,0.07061474025249481,1.6611937284469604,0.6223152875900269,2.375194787979126
75,Eiche,0.10065574198961258,1.787917137145996,0.2690400779247284,2.5233101844787598
76,Eiche,0.07374196499586105,1.6976453065872192,0.4170563519001007,2.3869051933288574
77,Eiche,0.10094393789768219,1.7420907020568848,0.5277694463729858,2.471876382827759
78,Eiche,0.1608414351940155,1.7491062879562378,0.5415232181549072,2.305994749069214
79,Eiche,0.074674591422081,1.749235987663269,0.5267937779426575,2.4718658924102783
80,Eiche,0.08358382433652878,1.6320894956588745,0.7213473320007324,2.508347272872925
81,Eiche,0.08796577155590057,1.7380787134170532,0.2535894215106964,2.546733856201172
82,Eiche,0.09371395409107208,1.8040592670440674,0.523715615272522,2.6489336490631104
83,Eiche,0.06341483443975449,1.8373007774353027,0.22676807641983032,2.6444146633148193
84,Eiche,0.07376261800527573,1.6291500329971313,0.5383651256561279,2.472615957260132
85,Eiche,0.1006474494934082,1.779665470123291,0.6367127895355225,2.6940348148345947
86,Eiche,0.0883970856666565,1.7475372552871704,0.5333300232887268,2.630632162094116
87,Eiche,0.08622217923402786,1.799907922744751,0.528514564037323,2.5193958282470703
88,Eiche,0.05809101462364197,1.8580979108810425,0.1775437295436859,2.4621739387512207
89,Eiche,0.060485098510980606,1.8329888582229614,0.1713150441646576,2.448594093322754
90,Eiche,0.06732991337776184,1.657476544380188,0.18937860429286957,2.3051998615264893
91,Eiche,0.07405281811952591,1.618315577507019,0.21524517238140106,2.2409701347351074
92,Eiche,0.06816157698631287,1.6054900884628296,0.19997307658195496,2.212331771850586
93,Eiche,0.05495121702551842,1.5336699485778809,0.20394772291183472,2.075996160507202
94,Eiche,0.0800725594162941,1.7011653184890747,0.19454321265220642,2.3589529991149902
95,Eiche,0.07179883122444153,1.718888759613037,0.19404102861881256,2.4109342098236084
96,Eiche,0.07110325247049332,1.6935023069381714,0.20217818021774292,2.3582115173339844
97,Eiche,0.07047908008098602,1.7521662712097168,0.19035495817661285,2.394298553466797
98,Eiche,0.05894805118441582,1.7911847829818726,0.18378621339797974,2.407560348510742
99,Eiche,0.07365228980779648,1.7709238529205322,0.18647442758083344,2.3456778526306152
100,Eiche,0.06517642736434937,1.7987476587295532,0.18892206251621246,2.4374942779541016
101,Eiche,0.05006416514515877,1.685921549797058,0.19009292125701904,2.2644307613372803
102,Eiche,0.0647205263376236,1.7022777795791626,0.20259703695774078,2.354950189590454
103,Eiche,0.056673672050237656,1.860939621925354,0.17741714417934418,2.420595645904541
104,Laerche,0.041302379220724106,1.9363892078399658,0.12526445090770721,2.3678112030029297
105,Laerche,0.042190827429294586,1.9374096393585205,0.11863741278648376,2.3616175651550293
106,Laerche,0.039334580302238464,1.9363328218460083,0.12056876718997955,2.3666889667510986
107,Laerche,0.04305648431181908,1.9419751167297363,0.12398730963468552,2.3717658519744873
108,Laerche,0.040468454360961914,1.928301215171814,0.12048675864934921,2.351168155670166
109,Laerche,0.04014115780591965,1.9501978158950806,0.3505556583404541,2.3590779304504395
110,Laerche,0.04368513077497482,1.9355566501617432,0.11359965056180954,2.3226466178894043
111,Laerche,0.04440535604953766,1.9407323598861694,0.11607697606086731,2.329716682434082
112,Laerche,0.04839682951569557,1.9580832719802856,0.11589997261762619,2.3845343589782715
113,Laerche,0.04517966881394386,1.9555672407150269,0.12678639590740204,2.3842883110046387
114,Laerche,0.049215689301490784,1.941677451133728,0.12239528447389603,2.3642327785491943
115,Laerche,0.04539518803358078,1.9529300928115845,0.12056463956832886,2.370375394821167
116,Laerche,0.04482398182153702,1.9365475177764893,0.11671192198991776,2.3590681552886963
117,Laerche,0.04786290228366852,1.9456034898757935,0.12002870440483093,2.3813531398773193
118,Laerche,0.04290096461772919,1.9384791851043701,0.11959710717201233,2.32930326461792
119,Laerche,0.0484098419547081,1.9206604957580566,0.12389132380485535,2.3496999740600586
120,Laerche,0.049836333841085434,2.0404040813446045,0.13848958909511566,2.574559211730957
121,Laerche,0.04787915199995041,2.048077344894409,0.14147856831550598,2.5911548137664795
122,Laerche,0.048501718789339066,2.049760580062866,0.14061394333839417,2.589817762374878
123,Laerche,0.05036779120564461,2.0491912364959717,0.13959798216819763,2.5869221687316895
124,Laerche,0.06008614972233772,2.056110143661499,0.14373643696308136,2.610574245452881
125,Laerche,0.051209982484579086,2.0310635566711426,0.14149489998817444,2.548060894012451
126,Laerche,0.04866349697113037,2.0123820304870605,0.14510424435138702,2.521122932434082
127,Laerche,0.06186157092452049,2.0368990898132324,0.13961297273635864,2.5684738159179688
128,Laerche,0.04908297210931778,2.0167620182037354,0.1459999531507492,2.5257787704467773
129,Laerche,0.05058557540178299,2.0325422286987305,0.14528977870941162,2.550940752029419
130,Laerche,0.049539726227521896,2.0274453163146973,0.14682729542255402,2.5429086685180664
131,Laerche,0.048283882439136505,2.038879156112671,0.15351678431034088,2.5704452991485596
132,Laerche,0.05977969244122505,2.0263912677764893,0.1563633531332016,2.5871758460998535
133,Laerche,0.04721357673406601,2.037665367126465,0.15163183212280273,2.567580461502075
134,Laerche,0.045025426894426346,2.028442859649658,0.15593186020851135,2.5774810314178467
135,Laerche,0.044565681368112564,2.033127546310425,0.14198222756385803,2.5652353763580322
136,Laerche,0.04804111272096634,1.9306904077529907,0.1985383778810501,2.5205817222595215
137,Laerche,0.057057347148656845,1.6767139434814453,0.2128240466117859,2.163541316986084
138,Laerche,0.04899134114384651,1.8352675437927246,0.20438608527183533,2.419274091720581
139,Laerche,0.05193527415394783,1.8222699165344238,0.2085181176662445,2.387315273284912
140,Laerche,0.05666666477918625,1.687401533126831,2.7745518684387207,2.234638214111328
141,Laerche,0.06843384355306625,1.6904683113098145,0.21962860226631165,2.2286267280578613
142,Laerche,0.060514628887176514,1.664684772491455,0.23009036481380463,2.1901051998138428
143,Laerche,0.04677962139248848,1.9283206462860107,0.19822996854782104,2.5139429569244385
144,Laerche,0.05586215853691101,1.6503210067749023,0.23310640454292297,2.2120096683502197
145,Laerche,0.04799249395728111,1.804871678352356,0.21472620964050293,2.402022361755371
146,Laerche,0.04760881885886192,1.8731318712234497,0.20734229683876038,2.470602512359619
147,Laerche,0.051103077828884125,1.8805742263793945,0.20751513540744781,2.4858875274658203
148,Laerche,0.05043565481901169,1.859184741973877,0.21248459815979004,2.4954354763031006
149,Laerche,0.06042991578578949,1.9106154441833496,0.2158193290233612,2.559976577758789
150,Laerche,0.05249868705868721,1.9285573959350586,0.20445775985717773,2.590517044067383
151,Laerche,0.05082150921225548,1.9068052768707275,0.201022207736969,2.492158889770508
152,Laerche,0.051556192338466644,2.045842170715332,0.17500144243240356,2.7614102363586426
153,Laerche,0.049032654613256454,2.0378267765045166,0.17195552587509155,2.750967025756836
154,Laerche,0.048759251832962036,2.049180507659912,0.17114295065402985,2.7685129642486572
155,Laerche,0.0688314214348793,2.0447235107421875,0.17872728407382965,2.732004404067993
156,Laerche,0.05412505194544792,2.0481109619140625,0.1659555584192276,2.7267932891845703
157,Laerche,0.05109386891126633,1.9907805919647217,0.1698140949010849,2.677839517593384
158,Laerche,0.05348825827240944,1.973268985748291,0.17355111241340637,2.6334609985351562
159,Laerche,0.06446674466133118,2.0519847869873047,0.1798681765794754,2.7819297313690186
160,Laerche,0.055436186492443085,1.979461669921875,0.18119090795516968,2.6825790405273438
161,Laerche,0.04880794882774353,1.9925493001937866,0.17618823051452637,2.68355655670166
162,Laerche,0.045957181602716446,2.005248546600342,0.17282165586948395,2.7021961212158203
163,Laerche,0.04467121139168739,2.014662504196167,0.1707376092672348,2.700300693511963
164,Laerche,0.04847882688045502,2.002636432647705,0.17243055999279022,2.694617986679077
165,Laerche,0.0727318525314331,1.97641921043396,0.18657496571540833,2.657517433166504
166,Laerche,0.05273011699318886,1.9809682369232178,0.1769385039806366,2.687030076980591
167,Laerche,0.06018048897385597,2.0397205352783203,0.17638207972049713,2.7553515434265137
168,Laerche,0.05303199216723442,1.7762187719345093,0.2170289158821106,2.386910915374756
169,Laerche,0.05828259885311127,1.8129922151565552,0.21441300213336945,2.4550554752349854
170,Laerche,0.050140075385570526,1.8062281608581543,0.21076352894306183,2.430633544921875
171,Laerche,0.055779363960027695,1.8071751594543457,0.21033379435539246,2.4185259342193604
172,Laerche,0.05288522690534592,1.8031344413757324,0.214486226439476,2.4310505390167236
173,Laerche,0.04935520887374878,1.7823299169540405,0.2138911634683609,2.383287191390991
174,Laerche,0.058545246720314026,1.6800651550292969,0.2287074625492096,2.247180938720703
175,Laerche,0.05507693439722061,1.7218127250671387,0.2309279441833496,2.291940689086914
176,Laerche,0.056129612028598785,1.7218725681304932,0.2242356836795807,2.323540449142456
177,Laerche,0.056345582008361816,1.728674054145813,0.22572989761829376,2.3386051654815674
178,Laerche,0.049255382269620895,1.707780122756958,0.2228034883737564,2.306002378463745
179,Laerche,0.04895700514316559,1.7922168970108032,0.20892827212810516,2.4135823249816895
180,Laerche,0.05513252317905426,1.6544342041015625,0.4087180495262146,2.249934673309326
181,Laerche,0.0507577508687973,1.792309284210205,0.22401046752929688,2.4280569553375244
182,Laerche,0.04952174052596092,1.8167665004730225,0.22184835374355316,2.4393808841705322
183,Laerche,0.056637734174728394,1.7275582551956177,0.21988728642463684,2.2989017963409424
184,Ahorn,0.06453773379325867,1.5793054103851318,0.17195649445056915,2.2892398834228516
185,Ahorn,0.05858249217271805,1.571560025215149,0.17267321050167084,2.272416114807129
186,Ahorn,0.06400497257709503,1.65159010887146,0.18316267430782318,2.349283456802368
