,art,mod_std,mod_mean
0,Ahorn,0.007147002499550581,0.913160502910614
1,Ahorn,0.007301387842744589,0.9117226600646973
2,Ahorn,0.0075517259538173676,0.907809853553772
3,Ahorn,0.007817440666258335,0.911359965801239
4,Buche,0.010725479573011398,0.9061607122421265
5,Buche,0.01243570726364851,0.9138684868812561
6,Buche,0.012250213883817196,0.9133983850479126
7,Buche,0.014194811694324017,0.913554847240448
8,Eiche,0.01421608217060566,0.9438990354537964
9,Eiche,0.014571820385754108,0.9416806697845459
10,Eiche,0.012183940969407558,0.9428184032440186
11,Eiche,0.01675550639629364,0.9483232498168945
12,Fichte,0.008534765802323818,0.912425696849823
13,Fichte,0.007795833982527256,0.9113466143608093
14,Fichte,0.00774245522916317,0.9112377762794495
15,Fichte,0.007336486596614122,0.9171313643455505
16,Kiefer,0.010504291392862797,0.9203992486000061
17,Kiefer,0.008378316648304462,0.9098249673843384
18,Kiefer,0.009377430193126202,0.9208320379257202
19,Kiefer,0.010148856788873672,0.9059402346611023
20,Laerche,0.008400465361773968,0.9479820132255554
21,Laerche,0.008381766267120838,0.9491404891014099
22,Laerche,0.008231938816606998,0.9476301074028015
23,Laerche,0.008554697036743164,0.9536842703819275
24,Eiche,0.023279385641217232,0.9217666387557983
25,Eiche,0.020686710253357887,0.9139435291290283
26,Eiche,0.02073293924331665,0.9186914563179016
27,Eiche,0.022210540249943733,0.9141334295272827
28,Eiche,0.021241363137960434,0.9201920032501221
29,Eiche,0.017875980585813522,0.9488014578819275
30,Eiche,0.01787782646715641,0.9475916028022766
31,Eiche,0.02120368927717209,0.952309787273407
32,Eiche,0.019096337258815765,0.9432877898216248
33,Eiche,0.02072986215353012,0.9491874575614929
34,Eiche,0.018024863675236702,0.9109176397323608
35,Eiche,0.017189564183354378,0.9110172986984253
36,Eiche,0.018820753321051598,0.9125193953514099
37,Eiche,0.01928732730448246,0.9027509689331055
38,Eiche,0.018524687737226486,0.9116808176040649
39,Eiche,0.02050947956740856,0.9196168184280396
40,Eiche,0.02140374854207039,0.9160239100456238
41,Eiche,0.02003801241517067,0.9107407927513123
42,Eiche,0.022037379443645477,0.9129602909088135
43,Eiche,0.032142505049705505,0.961499035358429
44,Eiche,0.0227795522660017,0.953260600566864
45,Eiche,0.018483681604266167,0.9062348008155823
46,Eiche,0.018101587891578674,0.9031011462211609
47,Eiche,0.020483439788222313,0.9142783284187317
48,Eiche,0.021669480949640274,0.9224462509155273
49,Eiche,0.019797971472144127,0.9134567975997925
50,Eiche,0.019228454679250717,0.9209723472595215
51,Eiche,0.02132280543446541,0.9199565649032593
52,Eiche,0.020773177966475487,0.919506847858429
53,Eiche,0.02086770534515381,0.9172940850257874
54,Eiche,0.020869053900241852,0.9152045249938965
55,Eiche,0.02121582254767418,0.9174190163612366
56,Eiche,0.021660059690475464,0.916255533695221
57,Eiche,0.021101828664541245,0.9195454716682434
58,Eiche,0.020677514374256134,0.9137964248657227
59,Eiche,0.020849641412496567,0.916467547416687
60,Eiche,0.02064145915210247,0.9158989787101746
