,art,mod_std,mod_mean
0,Ahorn,0.11133303493261337,2.366726875305176
1,Ahorn,0.11324353516101837,2.3891091346740723
2,Ahorn,0.11570272594690323,2.4495608806610107
3,Ahorn,0.12096234411001205,2.3945722579956055
4,Buche,0.16055092215538025,2.473923444747925
5,Buche,0.18910178542137146,2.3535284996032715
6,Buche,0.18842847645282745,2.360830068588257
7,Buche,0.21567514538764954,2.357433319091797
8,Eiche,0.2494092583656311,1.8457162380218506
9,Eiche,0.25494998693466187,1.885252594947815
10,Eiche,0.2107623964548111,1.8683772087097168
11,Eiche,0.3081882894039154,1.7575621604919434
12,Fichte,0.13172784447669983,2.377746105194092
13,Fichte,0.12034877389669418,2.394813299179077
14,Fichte,0.1194341704249382,2.39652419090271
15,Fichte,0.11541849374771118,2.304147481918335
16,Kiefer,0.1685618907213211,2.250190019607544
17,Kiefer,0.12919770181179047,2.418165683746338
18,Kiefer,0.15039193630218506,2.243948221206665
19,Kiefer,0.15379363298416138,2.4773266315460205
20,Laerche,0.15422828495502472,1.7768887281417847
21,Laerche,0.15563708543777466,1.7550956010818481
22,Laerche,0.1507996916770935,1.783617615699768
23,Laerche,0.16416598856449127,1.6675931215286255
24,Eiche,0.7316437363624573,2.2251639366149902
25,Eiche,0.3045039474964142,2.3484086990356445
26,Eiche,0.3099667429924011,2.272535800933838
27,Eiche,0.3327123820781708,2.344965934753418
28,Eiche,0.6499335169792175,2.2493765354156494
29,Eiche,0.6351718306541443,1.7566629648208618
30,Eiche,0.5501517057418823,1.7765713930130005
31,Eiche,0.7296888828277588,1.6891546249389648
32,Eiche,0.5544915199279785,1.855595588684082
33,Eiche,0.722027063369751,1.7509874105453491
34,Eiche,0.5272831916809082,2.399515151977539
35,Eiche,0.2461576610803604,2.3968448638916016
36,Eiche,0.6223152875900269,2.375194787979126
37,Eiche,0.2690400779247284,2.5233101844787598
38,Eiche,0.4170563519001007,2.3869051933288574
39,Eiche,0.3060125708580017,2.2576770782470703
40,Eiche,0.45169371366500854,2.3157637119293213
41,Eiche,0.2927880883216858,2.3994266986846924
42,Eiche,0.32912203669548035,2.3631622791290283
43,Eiche,1.5337857007980347,1.50584876537323
44,Eiche,0.987115740776062,1.6727668046951294
45,Eiche,0.5277694463729858,2.471876382827759
46,Eiche,0.528514564037323,2.5193958282470703
47,Eiche,0.30130934715270996,2.343186378479004
48,Eiche,0.5620573163032532,2.2124922275543213
49,Eiche,0.28910377621650696,2.3568825721740723
50,Eiche,0.4336256980895996,2.237637519836426
51,Eiche,0.6498662829399109,2.2531538009643555
52,Eiche,0.305278480052948,2.25974178314209
53,Eiche,0.3037593364715576,2.2954070568084717
54,Eiche,0.30470871925354004,2.3284733295440674
55,Eiche,0.5589399933815002,2.2936573028564453
56,Eiche,0.5610030889511108,2.3121771812438965
57,Eiche,0.5581865310668945,2.2596724033355713
58,Eiche,0.30110934376716614,2.3509302139282227
59,Eiche,0.3127143383026123,2.308168411254883
60,Eiche,0.6449261903762817,2.318584680557251
61,Eiche,0.30969518423080444,2.3234686851501465
62,Eiche,0.3076171576976776,2.2857842445373535
63,Eiche,0.3257913589477539,2.337407112121582
64,Eiche,0.5632100701332092,2.314270257949829
65,Eiche,0.45034509897232056,2.302818536758423
66,Eiche,0.45628392696380615,2.3370444774627686
67,Eiche,0.5463024377822876,1.811316728591919
68,Eiche,0.6612582802772522,1.7537481784820557
69,Eiche,0.5488656759262085,1.8139761686325073
70,Eiche,0.5436031222343445,1.8383241891860962
71,Eiche,0.658595621585846,1.7271531820297241
72,Eiche,0.5450735688209534,1.8458447456359863
73,Eiche,0.4348925054073334,1.8314193487167358
74,Eiche,0.2862301170825958,1.8657069206237793
75,Eiche,0.726784348487854,1.8043736219406128
76,Eiche,0.44357743859291077,2.3219127655029297
77,Eiche,0.5630173087120056,2.2722811698913574
78,Eiche,0.454233318567276,2.2160279750823975
79,Eiche,0.5415232181549072,2.305994749069214
80,Eiche,0.5267937779426575,2.4718658924102783
81,Eiche,0.7213473320007324,2.508347272872925
82,Eiche,0.2535894215106964,2.546733856201172
83,Eiche,0.523715615272522,2.6489336490631104
84,Eiche,0.22676807641983032,2.6444146633148193
85,Eiche,0.5383651256561279,2.472615957260132
86,Eiche,0.6367127895355225,2.6940348148345947
87,Eiche,0.5333300232887268,2.630632162094116
88,Eiche,0.18937860429286957,2.3051998615264893
89,Eiche,0.18647442758083344,2.3456778526306152
90,Eiche,0.1775437295436859,2.4621739387512207
91,Eiche,0.1713150441646576,2.448594093322754
92,Eiche,0.18892206251621246,2.4374942779541016
93,Eiche,0.19009292125701904,2.2644307613372803
94,Eiche,0.20259703695774078,2.354950189590454
95,Eiche,0.17741714417934418,2.420595645904541
96,Eiche,0.21524517238140106,2.2409701347351074
97,Eiche,0.19997307658195496,2.212331771850586
98,Eiche,0.20394772291183472,2.075996160507202
99,Eiche,0.19454321265220642,2.3589529991149902
100,Eiche,0.19404102861881256,2.4109342098236084
101,Eiche,0.20217818021774292,2.3582115173339844
102,Eiche,0.19035495817661285,2.394298553466797
103,Eiche,0.18378621339797974,2.407560348510742
104,Laerche,0.11863741278648376,2.3616175651550293
105,Laerche,0.12239528447389603,2.3642327785491943
106,Laerche,0.12526445090770721,2.3678112030029297
107,Laerche,0.12056463956832886,2.370375394821167
108,Laerche,0.11671192198991776,2.3590681552886963
109,Laerche,0.12002870440483093,2.3813531398773193
110,Laerche,0.11959710717201233,2.32930326461792
111,Laerche,0.12389132380485535,2.3496999740600586
112,Laerche,0.12056876718997955,2.3666889667510986
113,Laerche,0.12398730963468552,2.3717658519744873
114,Laerche,0.12048675864934921,2.351168155670166
115,Laerche,0.3505556583404541,2.3590779304504395
116,Laerche,0.11359965056180954,2.3226466178894043
117,Laerche,0.11607697606086731,2.329716682434082
118,Laerche,0.11589997261762619,2.3845343589782715
119,Laerche,0.12678639590740204,2.3842883110046387
120,Laerche,0.14198222756385803,2.5652353763580322
121,Laerche,0.1985383778810501,2.5205817222595215
122,Laerche,0.2128240466117859,2.163541316986084
123,Laerche,0.20438608527183533,2.419274091720581
124,Laerche,0.2085181176662445,2.387315273284912
125,Laerche,0.201022207736969,2.492158889770508
126,Laerche,0.17500144243240356,2.7614102363586426
127,Laerche,0.17195552587509155,2.750967025756836
128,Laerche,0.17114295065402985,2.7685129642486572
129,Laerche,0.17872728407382965,2.732004404067993
130,Laerche,0.2170289158821106,2.386910915374756
131,Laerche,0.21441300213336945,2.4550554752349854
132,Laerche,0.21076352894306183,2.430633544921875
133,Laerche,0.21033379435539246,2.4185259342193604
134,Laerche,0.214486226439476,2.4310505390167236
135,Laerche,0.14147856831550598,2.5911548137664795
136,Laerche,0.13961297273635864,2.5684738159179688
137,Laerche,0.15593186020851135,2.5774810314178467
138,Laerche,2.7745518684387207,2.234638214111328
139,Laerche,0.20445775985717773,2.590517044067383
140,Laerche,0.1659555584192276,2.7267932891845703
141,Laerche,0.17638207972049713,2.7553515434265137
142,Laerche,0.2138911634683609,2.383287191390991
143,Laerche,0.22184835374355316,2.4393808841705322
144,Laerche,0.21988728642463684,2.2989017963409424
145,Laerche,0.14061394333839417,2.589817762374878
146,Laerche,0.13959798216819763,2.5869221687316895
147,Laerche,0.14373643696308136,2.610574245452881
148,Laerche,0.14149489998817444,2.548060894012451
149,Laerche,0.14510424435138702,2.521122932434082
150,Laerche,0.1459999531507492,2.5257787704467773
151,Laerche,0.14528977870941162,2.550940752029419
152,Laerche,0.14682729542255402,2.5429086685180664
153,Laerche,0.15351678431034088,2.5704452991485596
154,Laerche,0.1563633531332016,2.5871758460998535
155,Laerche,0.15163183212280273,2.567580461502075
156,Laerche,0.21962860226631165,2.2286267280578613
157,Laerche,0.23009036481380463,2.1901051998138428
158,Laerche,0.19822996854782104,2.5139429569244385
159,Laerche,0.23310640454292297,2.2120096683502197
160,Laerche,0.21472620964050293,2.402022361755371
161,Laerche,0.20734229683876038,2.470602512359619
162,Laerche,0.20751513540744781,2.4858875274658203
163,Laerche,0.21248459815979004,2.4954354763031006
164,Laerche,0.2158193290233612,2.559976577758789
165,Laerche,0.13848958909511566,2.574559211730957
166,Laerche,0.1698140949010849,2.677839517593384
167,Laerche,0.17355111241340637,2.6334609985351562
168,Laerche,0.1798681765794754,2.7819297313690186
169,Laerche,0.18119090795516968,2.6825790405273438
170,Laerche,0.17618823051452637,2.68355655670166
171,Laerche,0.17282165586948395,2.7021961212158203
172,Laerche,0.1707376092672348,2.700300693511963
173,Laerche,0.17243055999279022,2.694617986679077
174,Laerche,0.18657496571540833,2.657517433166504
175,Laerche,0.1769385039806366,2.687030076980591
176,Laerche,0.2287074625492096,2.247180938720703
177,Laerche,0.2309279441833496,2.291940689086914
178,Laerche,0.2242356836795807,2.323540449142456
179,Laerche,0.22572989761829376,2.3386051654815674
180,Laerche,0.2228034883737564,2.306002378463745
181,Laerche,0.20892827212810516,2.4135823249816895
182,Laerche,0.4087180495262146,2.249934673309326
183,Laerche,0.22401046752929688,2.4280569553375244
184,Ahorn,0.17726975679397583,2.462343215942383
185,Ahorn,0.17461778223514557,2.502175807952881
186,Ahorn,0.18196514248847961,2.4241976737976074
187,Ahorn,0.1678611934185028,2.3838841915130615
188,Ahorn,0.17513874173164368,2.446420192718506
189,Ahorn,0.1793324500322342,2.5060973167419434
190,Ahorn,0.18318749964237213,2.4602932929992676
191,Ahorn,0.20904715359210968,2.42246413230896
192,Ahorn,0.1688048243522644,2.4399170875549316
193,Ahorn,0.18163760006427765,2.4961390495300293
194,Ahorn,0.17256824672222137,2.533125877380371
195,Ahorn,0.16741320490837097,2.5168240070343018
196,Ahorn,0.16552215814590454,2.5473828315734863
197,Ahorn,0.16760875284671783,2.467339515686035
198,Ahorn,0.17504237592220306,2.5084593296051025
199,Ahorn,0.16314826905727386,2.517909526824951
200,Ahorn,0.17455606162548065,2.582213878631592
201,Ahorn,0.17164349555969238,2.4422173500061035
202,Ahorn,0.1620352417230606,2.557251453399658
203,Ahorn,0.16217629611492157,2.5448429584503174
204,Ahorn,0.1676122546195984,2.603952646255493
205,Ahorn,0.16296705603599548,2.5533640384674072
206,Ahorn,0.164838969707489,2.5189104080200195
207,Ahorn,0.17971928417682648,2.5478479862213135
208,Ahorn,0.15648850798606873,2.5408709049224854
209,Ahorn,0.15320071578025818,2.6038854122161865
210,Ahorn,0.15908946096897125,2.596846342086792
211,Ahorn,0.15380756556987762,2.601001739501953
212,Ahorn,0.16123588383197784,2.606301784515381
213,Ahorn,0.1710372418165207,2.581639289855957
214,Ahorn,0.1547475904226303,2.625884532928467
215,Ahorn,0.1547086089849472,2.610811471939087
216,Ahorn,0.15786288678646088,2.59599232673645
217,Ahorn,0.16813118755817413,2.4345407485961914
218,Ahorn,0.16633696854114532,2.513953685760498
219,Ahorn,0.16689567267894745,2.52606201171875
220,Ahorn,0.15940654277801514,2.618807077407837
221,Ahorn,0.17195649445056915,2.2892398834228516
222,Ahorn,0.17267321050167084,2.272416114807129
223,Ahorn,0.18316267430782318,2.349283456802368
224,Ahorn,2.472686290740967,2.454937696456909
225,Ahorn,0.1731051355600357,2.440518617630005
226,Ahorn,0.17527759075164795,2.653754711151123
227,Ahorn,0.18958516418933868,2.553692579269409
228,Ahorn,0.17614120244979858,2.619135856628418
229,Ahorn,0.17505183815956116,2.574028968811035
230,Ahorn,0.16885243356227875,2.6165263652801514
231,Ahorn,0.18189667165279388,2.6177401542663574
232,Buche,0.1838485449552536,2.084057569503784
233,Buche,0.20466333627700806,2.0310287475585938
234,Buche,0.21612951159477234,1.9084694385528564
235,Buche,0.1952187567949295,2.0274293422698975
236,Buche,0.19254036247730255,2.05608868598938
237,Buche,0.22948625683784485,1.8922531604766846
238,Buche,0.19498470425605774,2.0640509128570557
239,Buche,0.21441686153411865,2.1018741130828857
240,Buche,0.20269586145877838,2.1843178272247314
241,Buche,0.20901991426944733,2.0646331310272217
242,Buche,0.2617054283618927,1.8812006711959839
243,Buche,0.41993486881256104,1.9743199348449707
244,Buche,0.2255297303199768,1.9909459352493286
245,Buche,0.23017148673534393,1.9318455457687378
246,Buche,0.2370561808347702,1.9620473384857178
247,Buche,0.22175857424736023,2.0473268032073975
248,Buche,0.24410754442214966,2.0329253673553467
249,Buche,0.23331661522388458,1.9664037227630615
250,Buche,0.23055578768253326,2.133085012435913
251,Buche,0.23429501056671143,2.1842219829559326
252,Buche,0.22093987464904785,2.0537619590759277
253,Buche,0.23100562393665314,1.9803922176361084
254,Buche,0.23941963911056519,1.9487583637237549
255,Buche,0.2606825828552246,1.935539960861206
256,Buche,0.22951287031173706,2.149257183074951
257,Buche,0.21893206238746643,2.1259970664978027
258,Buche,0.22163422405719757,2.1884493827819824
259,Buche,0.20561650395393372,2.245889902114868
260,Buche,0.20667611062526703,2.1275453567504883
