,art,mod_std,mod_mean
191,Fichte,0.05035371705889702,0.8926674723625183
192,Fichte,0.055155254900455475,0.8888638615608215
193,Fichte,0.05625765770673752,0.8880233764648438
194,Fichte,0.04924877732992172,0.895398736000061
195,Fichte,0.05029855668544769,0.8889107704162598
196,Fichte,0.05122584477066994,0.8929214477539062
197,Fichte,0.05118918418884277,0.8981896042823792
198,Fichte,0.039338212460279465,0.8922866582870483
199,Fichte,0.044929422438144684,0.8871971368789673
200,Fichte,0.056221358478069305,0.8933572173118591
201,Fichte,0.03754051402211189,0.8975784778594971
202,Fichte,0.04348204284906387,0.8958306908607483
203,Fichte,0.044044360518455505,0.8918424844741821
204,Fichte,0.05257738381624222,0.8905206322669983
205,Fichte,0.0577295646071434,0.8745352029800415
206,Fichte,0.054303258657455444,0.8825513124465942
207,Fichte,0.05693962424993515,0.8827024102210999
208,Fichte,0.059135664254426956,0.8885800838470459
209,Fichte,0.05300881713628769,0.8770455121994019
210,Fichte,0.04651227965950966,0.8869740962982178
211,Fichte,0.04760357365012169,0.8877058625221252
212,Fichte,0.06272991746664047,0.8911502361297607
213,Fichte,0.04739085212349892,0.899562656879425
214,Fichte,0.05052148923277855,0.8970279693603516
215,Fichte,0.045738592743873596,0.8977329730987549
216,Fichte,0.05361536517739296,0.891909122467041
217,Fichte,0.04610699415206909,0.8977295160293579
218,Fichte,0.05208568274974823,0.8966282606124878
219,Fichte,0.048765264451503754,0.8951858282089233
220,Fichte,0.047625042498111725,0.8918737173080444
221,Fichte,0.05045056715607643,0.8980505466461182
222,Fichte,0.05311239883303642,0.8864701986312866
223,Fichte,0.050290025770664215,0.8956730365753174
224,Kiefer,0.06034752354025841,0.8863833546638489
225,Kiefer,0.06565873324871063,0.8952995538711548
226,Kiefer,0.06325975805521011,0.8992611169815063
227,Kiefer,0.07254774868488312,0.896425724029541
228,Kiefer,0.062091149389743805,0.8981553316116333
229,Kiefer,0.06379571557044983,0.9068120121955872
230,Kiefer,0.08058466762304306,0.8957036733627319
231,Kiefer,0.05285217985510826,0.8876315951347351
232,Kiefer,0.05367634445428848,0.8915926814079285
233,Kiefer,0.05518350005149841,0.8924292325973511
234,Kiefer,0.054282937198877335,0.8888770341873169
235,Kiefer,0.05667383223772049,0.8968064785003662
236,Kiefer,0.054766975343227386,0.9028588533401489
237,Kiefer,0.05559158697724342,0.895346999168396
238,Kiefer,0.055386584252119064,0.9003159999847412
239,Kiefer,0.054286058992147446,0.893413245677948
240,Kiefer,0.05860784649848938,0.8986437320709229
241,Kiefer,0.060744743794202805,0.8944406509399414
242,Kiefer,0.06371098011732101,0.9041746854782104
243,Kiefer,0.05878265202045441,0.9065424203872681
244,Kiefer,0.05277908220887184,0.8996864557266235
245,Kiefer,0.06769266724586487,0.8923788070678711
246,Kiefer,0.06942084431648254,0.8954936265945435
247,Kiefer,0.07137316465377808,0.8901711702346802
248,Kiefer,0.0720081701874733,0.8933431506156921
249,Kiefer,0.07494155317544937,0.8905841708183289
250,Kiefer,0.07796519994735718,0.8895461559295654
251,Kiefer,0.06434835493564606,0.8952819108963013
252,Kiefer,0.07683663815259933,0.8959560394287109
253,Kiefer,0.06100732460618019,0.9031457901000977
254,Kiefer,0.054769232869148254,0.8954873085021973
255,Kiefer,0.07284942269325256,0.8924035429954529
256,Kiefer,0.0772572010755539,0.8869768977165222
257,Kiefer,0.0743803158402443,0.8918123245239258
258,Kiefer,0.07404947280883789,0.8897337317466736
259,Kiefer,0.07409793138504028,0.8945937156677246
260,Kiefer,0.0769009068608284,0.8895952701568604
261,Kiefer,0.07360073179006577,0.8884567022323608
262,Kiefer,0.07817265391349792,0.8896339535713196
263,Kiefer,0.07235870510339737,0.892288327217102
264,Kiefer,0.06987333297729492,0.8939341306686401
265,Kiefer,0.07085517793893814,0.8924189209938049
266,Kiefer,0.07369139045476913,0.8935371041297913
267,Kiefer,0.08228378742933273,0.8902959227561951
268,Kiefer,0.07732564955949783,0.8961079120635986
269,Kiefer,0.0676129013299942,0.8889974355697632
270,Kiefer,0.06866583973169327,0.8961122632026672
271,Kiefer,0.06814052909612656,0.8929581642150879
272,Laerche,0.07477972656488419,0.8778112530708313
273,Laerche,0.06388454884290695,0.8856534361839294
274,Laerche,0.0967763140797615,0.8729329705238342
275,Laerche,0.0651387870311737,0.88763028383255
276,Laerche,0.08375036716461182,0.8771033883094788
277,Laerche,0.0964895710349083,0.8744391202926636
278,Laerche,0.10298220068216324,0.8741486072540283
279,Laerche,0.106501504778862,0.872117280960083
280,Laerche,0.10811801254749298,0.87148517370224
281,Laerche,0.12166934460401535,0.855518102645874
282,Laerche,0.08937078714370728,0.8831158876419067
283,Laerche,0.09362322092056274,0.8718713521957397
284,Laerche,0.0791669636964798,0.8893691301345825
285,Laerche,0.08326661586761475,0.8886318802833557
286,Laerche,0.09390071779489517,0.8759892582893372
287,Laerche,0.08265921473503113,0.8861252069473267
288,Laerche,0.08073768764734268,0.8898845314979553
289,Laerche,0.06200265884399414,0.8963595628738403
290,Laerche,0.10245247185230255,0.8687551617622375
291,Laerche,0.104006327688694,0.8690590262413025
292,Laerche,0.07189731299877167,0.8819437623023987
293,Laerche,0.08762045204639435,0.87676602602005
294,Laerche,0.10747140645980835,0.869681179523468
295,Laerche,0.10518616437911987,0.8740988373756409
