,art,intensity_std,intensity_mean,phase_std,phase_mean,mod_std,mod_mean
0,Eiche,0.011047310195863247,0.0819581001996994,0.11260292679071426,1.156474232673645,2.951101541519165,2.9674019813537598
1,Eiche,0.012953018769621849,0.07218775898218155,0.11637014895677567,1.1056287288665771,3.535107135772705,3.1206655502319336
2,Eiche,0.011034629307687283,0.08131425827741623,0.08718296885490417,1.17100191116333,3.0083656311035156,2.99943470954895
3,Eiche,0.013215103186666965,0.08601713925600052,0.09064459800720215,1.1814042329788208,2.8327462673187256,2.992171287536621
4,Eiche,0.015961669385433197,0.08047045022249222,0.2562180459499359,1.174991250038147,3.059319257736206,3.0619194507598877
5,Eiche,0.011790093034505844,0.07317318767309189,0.10723786056041718,1.1655582189559937,3.446842670440674,3.1394665241241455
6,Eiche,0.014862161129713058,0.09393429011106491,0.10440704971551895,1.1115336418151855,2.5734148025512695,2.926323890686035
7,Eiche,0.013502823188900948,0.08860357105731964,0.10200782865285873,1.0994375944137573,2.7756927013397217,2.8987209796905518
8,Eiche,0.01200359221547842,0.08717694133520126,0.08861733973026276,1.1581171751022339,2.77933406829834,2.8761563301086426
9,Eiche,0.01120615191757679,0.06525380909442902,0.13098260760307312,1.0547122955322266,3.9166853427886963,3.1640617847442627
10,Eiche,0.008781728334724903,0.0731263980269432,0.10370896756649017,1.1847375631332397,3.5217859745025635,3.184757947921753
11,Eiche,0.012871772050857544,0.07644191384315491,0.11674002557992935,1.2030575275421143,3.3179855346679688,3.192294120788574
12,Eiche,0.012362772598862648,0.08033245801925659,0.10358219593763351,1.147918701171875,2.992572546005249,3.000206470489502
13,Eiche,0.014260693453252316,0.08772332221269608,0.09078903496265411,1.1754150390625,2.831109046936035,2.973869562149048
14,Eiche,0.011470832861959934,0.08275744318962097,0.08925731480121613,1.0329738855361938,2.8417258262634277,2.746702194213867
15,Eiche,0.011761151254177094,0.0723189190030098,0.11354006826877594,1.1635067462921143,3.367548704147339,3.179316520690918
16,Laerche,0.014177633449435234,0.11550810188055038,0.07755348831415176,1.043352484703064,2.060641288757324,2.584733247756958
17,Laerche,0.015152913518249989,0.11437132954597473,0.07571981847286224,1.0456900596618652,2.0082106590270996,2.606423854827881
18,Laerche,0.017778603360056877,0.11632953584194183,0.0803360566496849,1.0514031648635864,1.9798141717910767,2.6065993309020996
19,Laerche,0.017516128718852997,0.115460604429245,0.07947929948568344,1.0415425300598145,1.9846633672714233,2.632356882095337
20,Laerche,0.015005016699433327,0.12378893047571182,0.07962873578071594,1.0548030138015747,1.6771212816238403,2.5716731548309326
21,Laerche,0.015004661865532398,0.12503913044929504,0.0746762827038765,1.0434669256210327,1.7427098751068115,2.5763278007507324
22,Laerche,0.017697090283036232,0.11596843600273132,0.08237898349761963,1.057888150215149,2.1579601764678955,2.6399405002593994
23,Laerche,0.011316622607409954,0.11970888078212738,0.07221143692731857,1.0341192483901978,1.9504145383834839,2.5891764163970947
24,Laerche,0.017060991376638412,0.11417989432811737,0.07774589210748672,1.0429518222808838,1.953608512878418,2.56276273727417
25,Laerche,0.017163369804620743,0.11089947819709778,0.08067701756954193,1.0538674592971802,2.090891122817993,2.628054141998291
26,Laerche,0.013442748226225376,0.11815418303012848,0.07330422103404999,1.0516178607940674,1.9224460124969482,2.5978479385375977
27,Laerche,0.013891180977225304,0.11428548395633698,0.07726316154003143,1.0408663749694824,2.0080602169036865,2.614824056625366
28,Laerche,0.013693349435925484,0.11608423292636871,0.0749516710639,1.0465043783187866,1.926034688949585,2.6180686950683594
29,Laerche,0.018123876303434372,0.10898268967866898,0.0999852865934372,1.0845119953155518,2.0401012897491455,2.6999783515930176
30,Laerche,0.014167257584631443,0.10821130871772766,0.08299273997545242,1.0660206079483032,2.312159538269043,2.6607372760772705
31,Laerche,0.017386840656399727,0.11180362850427628,0.07773680984973907,1.0516886711120605,2.03659725189209,2.6113240718841553
