,art,intensity_std,intensity_mean,mod_std,mod_mean
96,Buche,0.022176960483193398,0.12185721844434738,0.8084977865219116,2.680443286895752
97,Buche,0.01800120621919632,0.10992442816495895,0.9418018460273743,2.7035317420959473
98,Buche,0.024128586053848267,0.13169750571250916,0.9248068928718567,2.7275640964508057
99,Buche,0.019628049805760384,0.10810400545597076,1.000147819519043,2.5989205837249756
100,Buche,0.017168885096907616,0.12478675693273544,0.9341949820518494,2.656575918197632
101,Buche,0.023553667590022087,0.12265133112668991,0.8770721554756165,2.6095683574676514
102,Buche,0.014369766227900982,0.10622627288103104,0.9473538994789124,2.5928657054901123
103,Buche,0.03586144745349884,0.14615735411643982,0.6894333362579346,2.7038586139678955
104,Buche,0.030198009684681892,0.1986466944217682,0.544252336025238,2.629807710647583
105,Buche,0.04407240077853203,0.22481679916381836,0.5419396162033081,2.641166925430298
106,Buche,0.04101286083459854,0.2596375048160553,0.5347184538841248,2.66282057762146
107,Buche,0.04264196380972862,0.2890409529209137,0.26064416766166687,2.672238349914551
108,Buche,0.029408974573016167,0.21708007156848907,0.541038990020752,2.71330189704895
109,Buche,0.037196412682533264,0.2569500207901001,0.4274342656135559,2.669419527053833
110,Buche,0.038295961916446686,0.2576921582221985,0.4232628047466278,2.6870760917663574
111,Buche,0.054465606808662415,0.23725220561027527,0.5477606654167175,2.6790573596954346
112,Buche,0.04894140735268593,0.18883571028709412,0.45506319403648376,2.687258243560791
113,Buche,0.03069302812218666,0.18019193410873413,0.5308043956756592,2.5604474544525146
114,Buche,0.02171078324317932,0.13450776040554047,0.8083397746086121,2.543412685394287
115,Buche,0.025701332837343216,0.16190917789936066,1.5701830387115479,2.679372787475586
116,Buche,0.029736315831542015,0.23410122096538544,0.4286537170410156,2.6432297229766846
117,Buche,0.028903335332870483,0.23652920126914978,0.42913153767585754,2.664870500564575
118,Buche,0.029501767829060555,0.2439059019088745,0.5333755016326904,2.790912389755249
119,Buche,0.042094528675079346,0.1969727873802185,0.6445457935333252,2.6865248680114746
120,Buche,0.04366106912493706,0.2486249804496765,0.5363993048667908,2.7353246212005615
121,Buche,0.035151876509189606,0.22861053049564362,0.538158655166626,2.7781214714050293
122,Buche,0.03118024580180645,0.17431898415088654,0.7273576259613037,2.7164928913116455
123,Buche,0.027724115177989006,0.1337454915046692,0.4437686502933502,2.4804251194000244
124,Buche,0.027388814836740494,0.14692547917366028,0.5436116456985474,2.429553508758545
125,Buche,0.030228622257709503,0.2005564272403717,0.414169043302536,2.5921072959899902
126,Buche,0.023433491587638855,0.15602236986160278,0.42274823784828186,2.6240315437316895
127,Buche,0.028055476024746895,0.1661386936903,0.4307650923728943,2.4999499320983887
128,Eiche,0.042720116674900055,0.39351725578308105,0.2207142561674118,2.4686334133148193
129,Eiche,0.03397274389863014,0.47519558668136597,0.23696929216384888,2.391638994216919
130,Eiche,0.043794840574264526,0.4856533408164978,0.24444562196731567,2.521273612976074
131,Eiche,0.03295007348060608,0.41562744975090027,0.21649926900863647,2.4526262283325195
132,Eiche,0.04701736569404602,0.4097408354282379,0.22810398042201996,2.4355080127716064
133,Eiche,0.036368776112794876,0.4197681248188019,0.21882285177707672,2.4944076538085938
134,Eiche,0.05113817751407623,0.43878474831581116,0.23532497882843018,2.4185197353363037
135,Eiche,0.03559662401676178,0.3966396152973175,0.2120823711156845,2.4861068725585938
136,Eiche,0.028592422604560852,0.2970869541168213,0.3909163773059845,2.4685261249542236
137,Eiche,0.04224130138754845,0.2948111891746521,0.3965452313423157,2.433546543121338
138,Eiche,0.049411382526159286,0.3409358561038971,0.21614931523799896,2.5617148876190186
139,Eiche,0.047415249049663544,0.35415443778038025,0.22446902096271515,2.436753988265991
140,Eiche,0.030897386372089386,0.34771785140037537,0.21757176518440247,2.4517126083374023
141,Eiche,0.039507169276475906,0.372386634349823,0.2262314409017563,2.4904065132141113
142,Eiche,0.038309454917907715,0.3713946044445038,0.216377854347229,2.5364129543304443
143,Eiche,0.03344481438398361,0.4369716942310333,0.22737516462802887,2.606444835662842
144,Eiche,0.03663000091910362,0.4598560333251953,0.23656876385211945,2.636701822280884
145,Eiche,0.027948882430791855,0.44332724809646606,0.2194642275571823,2.6436049938201904
146,Eiche,0.03436959162354469,0.39640581607818604,0.2220015972852707,2.594517230987549
147,Eiche,0.0498250275850296,0.47163164615631104,0.2451365441083908,2.484762668609619
148,Eiche,0.041341155767440796,0.4001256227493286,0.3997785747051239,2.5467991828918457
149,Eiche,0.037647198885679245,0.479165256023407,0.2333366870880127,2.645840644836426
150,Eiche,0.04166021570563316,0.2972818911075592,0.5165440440177917,2.313746452331543
151,Eiche,0.03703831508755684,0.3831268548965454,0.21953317523002625,2.5343973636627197
152,Eiche,0.03749247267842293,0.438256174325943,0.22572515904903412,2.6699116230010986
153,Eiche,0.050635527819395065,0.45774930715560913,0.23183949291706085,2.666252374649048
154,Eiche,0.049599163234233856,0.44795334339141846,0.23275533318519592,2.5759222507476807
155,Eiche,0.03818661719560623,0.33802253007888794,0.21424219012260437,2.7295172214508057
156,Eiche,0.04592691361904144,0.44717732071876526,0.24195370078086853,2.59031343460083
157,Eiche,0.04295487329363823,0.4195021688938141,0.22266201674938202,2.698554039001465
158,Eiche,0.033746715635061264,0.40716615319252014,0.22667087614536285,2.658555030822754
159,Eiche,0.04419400915503502,0.4740082025527954,0.2103516161441803,2.737306594848633
160,Eiche,0.05012587457895279,0.4885481595993042,0.20602810382843018,2.741300582885742
161,Eiche,0.038555800914764404,0.4223538935184479,0.20529666543006897,2.6485342979431152
162,Eiche,0.02894165739417076,0.37449896335601807,0.20827193558216095,2.4761147499084473
163,Eiche,0.035050153732299805,0.3678639531135559,0.21714015305042267,2.5010809898376465
164,Eiche,0.05106241628527641,0.46307840943336487,0.24101173877716064,2.572882652282715
165,Eiche,0.042058978229761124,0.39665448665618896,0.2035341113805771,2.698269844055176
166,Eiche,0.04482734203338623,0.43375182151794434,0.20910486578941345,2.6279263496398926
167,Eiche,0.04288506507873535,0.4549086391925812,0.2014327198266983,2.802938938140869
168,Eiche,0.048660289496183395,0.42173999547958374,0.21107256412506104,2.7161381244659424
169,Eiche,0.0438956692814827,0.39902910590171814,0.2056625932455063,2.794313430786133
170,Eiche,0.034749504178762436,0.39598074555397034,0.205982506275177,2.360600233078003
171,Eiche,0.033907536417245865,0.33751770853996277,0.20964942872524261,2.3516762256622314
172,Eiche,0.047394897788763046,0.3140527307987213,0.2155728042125702,2.3367221355438232
173,Eiche,0.056079406291246414,0.37430474162101746,0.2187059223651886,2.419663429260254
174,Eiche,0.04059102013707161,0.4707665741443634,0.2253398597240448,2.5492351055145264
175,Eiche,0.03417722508311272,0.41231775283813477,0.20905709266662598,2.5118353366851807
176,Kiefer,0.06102367118000984,0.5922603011131287,0.18866665661334991,2.5906293392181396
177,Kiefer,0.10520575195550919,0.7411436438560486,0.21288737654685974,2.9010255336761475
178,Kiefer,0.04833890125155449,0.5631029605865479,0.18808113038539886,2.550518751144409
179,Kiefer,0.07368598133325577,0.5652419924736023,0.1967579573392868,2.5333633422851562
180,Kiefer,0.07843759655952454,0.7015500068664551,0.18656639754772186,2.713918447494507
181,Kiefer,0.08533605188131332,0.6692769527435303,0.19656185805797577,2.6436116695404053
182,Kiefer,0.10896379500627518,0.7359218597412109,0.21760644018650055,2.6610426902770996
183,Kiefer,0.06632394343614578,0.8447977304458618,0.2027295082807541,3.0771889686584473
184,Kiefer,0.05654127523303032,0.6429696083068848,0.18806523084640503,2.649690866470337
185,Kiefer,0.041347067803144455,0.6214379668235779,0.1896369904279709,2.5966691970825195
186,Kiefer,0.04604066535830498,0.46925613284111023,0.19375890493392944,2.5374505519866943
187,Kiefer,0.07294932007789612,0.47408607602119446,0.21810825169086456,2.6103200912475586
188,Kiefer,0.05863416939973831,0.4834524989128113,0.2035236656665802,2.591110944747925
189,Kiefer,0.05887957289814949,0.5023724436759949,0.19865788519382477,2.6789791584014893
190,Kiefer,0.0322595052421093,0.4595748782157898,0.19690705835819244,2.689476251602173
191,Kiefer,0.042460501194000244,0.4887961447238922,0.19424130022525787,2.693274974822998
192,Kiefer,0.05619291961193085,0.513363242149353,0.19632379710674286,2.690035581588745
193,Kiefer,0.054430123418569565,0.5587444305419922,0.2018936574459076,2.7089765071868896
194,Kiefer,0.05041726678609848,0.5111491084098816,0.20740804076194763,2.663748025894165
195,Kiefer,0.07016181200742722,0.5260716080665588,0.2188422828912735,2.6887001991271973
196,Kiefer,0.059044402092695236,0.5223255157470703,0.20324550569057465,2.7230474948883057
197,Kiefer,0.04301462322473526,0.5585019588470459,0.19519121944904327,2.785123586654663
198,Kiefer,0.04065132513642311,0.49865981936454773,0.19898872077465057,2.7014658451080322
199,Kiefer,0.050768766552209854,0.49539974331855774,0.20445074141025543,2.6864748001098633
200,Kiefer,0.06715212017297745,0.5350642800331116,0.20551224052906036,2.7355523109436035
201,Kiefer,0.07947918027639389,0.5757856369018555,0.20260517299175262,2.8227574825286865
202,Kiefer,0.09688921272754669,0.5727360248565674,0.2062939703464508,2.865983724594116
203,Kiefer,0.12324824929237366,0.693884015083313,0.23311419785022736,2.9338512420654297
204,Kiefer,0.07694798707962036,0.5691749453544617,0.25059908628463745,2.8507540225982666
205,Kiefer,0.07909328490495682,0.6472535133361816,0.21414998173713684,2.7402520179748535
206,Kiefer,0.11085032671689987,0.615376353263855,0.2131948173046112,2.678204298019409
207,Kiefer,0.07572691142559052,0.7049742341041565,0.17498010396957397,2.733511447906494
208,Kiefer,0.08708027750253677,0.6414754986763,0.18661610782146454,2.844540596008301
209,Kiefer,0.06049098074436188,0.5866891145706177,0.18536405265331268,2.5938363075256348
210,Kiefer,0.04894139617681503,0.45956140756607056,0.20600764453411102,2.5205469131469727
211,Kiefer,0.03916636481881142,0.491986483335495,0.19872935116291046,2.7285242080688477
212,Kiefer,0.07830982655286789,0.6268860101699829,0.18297964334487915,2.7473015785217285
213,Kiefer,0.06316640973091125,0.6016229391098022,0.19473117589950562,2.62577223777771
214,Kiefer,0.046522106975317,0.622558057308197,0.18386946618556976,2.541660785675049
215,Kiefer,0.08299732208251953,0.6614770889282227,0.18613074719905853,2.6113052368164062
216,Kiefer,0.06083248555660248,0.5592346787452698,0.19975942373275757,2.501497507095337
217,Kiefer,0.057147614657878876,0.6352027654647827,0.1808217316865921,2.632089614868164
218,Kiefer,0.06682512909173965,0.6790845394134521,0.17977368831634521,2.6478817462921143
219,Kiefer,0.08848002552986145,0.6791970729827881,0.1916559934616089,2.701608896255493
220,Kiefer,0.094306580722332,0.6341179609298706,0.21633772552013397,2.834965467453003
221,Kiefer,0.09357543289661407,0.5780225992202759,0.19010362029075623,2.8170125484466553
222,Kiefer,0.10495004802942276,0.6644691824913025,0.18619319796562195,2.6904566287994385
223,Kiefer,0.07684216648340225,0.6313478350639343,0.18585753440856934,2.838561534881592
224,Laerche,0.03300129994750023,0.2257509082555771,0.6609663963317871,1.8886467218399048
225,Laerche,0.037739794701337814,0.26349788904190063,0.2826753556728363,2.0713202953338623
226,Laerche,0.026620110496878624,0.2607594132423401,0.4382898509502411,2.002849817276001
227,Laerche,0.034667789936065674,0.21942582726478577,0.5743066072463989,1.9597138166427612
228,Laerche,0.03698797523975372,0.27614307403564453,0.43279263377189636,1.9853489398956299
229,Laerche,0.038270365446805954,0.3117799162864685,0.4247184693813324,2.0210578441619873
230,Laerche,0.03293626010417938,0.2922297418117523,0.42777690291404724,2.0103650093078613
231,Laerche,0.04136792570352554,0.21382023394107819,0.6751804351806641,2.0327696800231934
232,Laerche,0.03339903801679611,0.27966800332069397,0.43114012479782104,2.0803515911102295
233,Laerche,0.03464050218462944,0.23623694479465485,0.5580286383628845,2.098958969116211
234,Laerche,0.024816056713461876,0.21226385235786438,0.6553483009338379,2.086216926574707
235,Laerche,0.022319521754980087,0.2116338610649109,0.6559541821479797,2.0525636672973633
236,Laerche,0.02540569193661213,0.27729812264442444,0.5347707867622375,2.2456343173980713
237,Laerche,0.026743363589048386,0.26363611221313477,0.426555335521698,2.240753173828125
238,Laerche,0.028344545513391495,0.2562008500099182,0.5451772809028625,2.1678571701049805
239,Laerche,0.029980681836605072,0.2573683559894562,0.5440541505813599,2.1418991088867188
240,Laerche,0.036301806569099426,0.27954211831092834,0.5380504131317139,2.1523044109344482
241,Laerche,0.030692892149090767,0.23655223846435547,0.5549414753913879,2.170997142791748
242,Laerche,0.03264927864074707,0.21179157495498657,0.5653778314590454,2.1858608722686768
243,Laerche,0.0327475406229496,0.20879334211349487,0.6536703705787659,2.1702284812927246
244,Laerche,0.03752671927213669,0.28660157322883606,0.4218275845050812,1.9462746381759644
245,Laerche,0.03401658684015274,0.23158344626426697,0.561392605304718,1.8749054670333862
246,Laerche,0.03157033398747444,0.21700860559940338,0.46935591101646423,1.8990612030029297
247,Laerche,0.0438217893242836,0.24295762181282043,0.46506190299987793,1.9806547164916992
248,Laerche,0.029604017734527588,0.2976357936859131,0.2655089497566223,2.0381312370300293
249,Laerche,0.030442817136645317,0.27450254559516907,0.5420718193054199,2.0536718368530273
250,Laerche,0.027863217517733574,0.2455383986234665,0.5538433790206909,2.047640562057495
251,Laerche,0.0315060056746006,0.2500579059123993,0.5508558750152588,2.026993989944458
252,Laerche,0.02624003402888775,0.24816493690013885,0.553091287612915,2.007840156555176
253,Laerche,0.03775094076991081,0.23987647891044617,0.6520693302154541,2.0129129886627197
254,Laerche,0.03277848660945892,0.21298450231552124,0.657343864440918,2.1006271839141846
255,Laerche,0.047183189541101456,0.24156153202056885,0.642650842666626,2.1597206592559814
