,art,phase_std,phase_mean
0,Eiche,0.11260292679071426,1.156474232673645
1,Eiche,0.11637014895677567,1.1056287288665771
2,Eiche,0.08718296885490417,1.17100191116333
3,Eiche,0.09064459800720215,1.1814042329788208
4,Eiche,0.2562180459499359,1.174991250038147
5,Eiche,0.10723786056041718,1.1655582189559937
6,Eiche,0.10440704971551895,1.1115336418151855
7,Eiche,0.10200782865285873,1.0994375944137573
8,Eiche,0.08861733973026276,1.1581171751022339
9,Eiche,0.13098260760307312,1.0547122955322266
10,Eiche,0.10370896756649017,1.1847375631332397
11,Eiche,0.11674002557992935,1.2030575275421143
12,Eiche,0.10358219593763351,1.147918701171875
13,Eiche,0.09078903496265411,1.1754150390625
14,Eiche,0.08925731480121613,1.0329738855361938
15,Eiche,0.11354006826877594,1.1635067462921143
16,Laerche,0.07755348831415176,1.043352484703064
17,Laerche,0.07571981847286224,1.0456900596618652
18,Laerche,0.0803360566496849,1.0514031648635864
19,Laerche,0.07947929948568344,1.0415425300598145
20,Laerche,0.07962873578071594,1.0548030138015747
21,Laerche,0.0746762827038765,1.0434669256210327
22,Laerche,0.08237898349761963,1.057888150215149
23,Laerche,0.07221143692731857,1.0341192483901978
24,Laerche,0.07774589210748672,1.0429518222808838
25,Laerche,0.08067701756954193,1.0538674592971802
26,Laerche,0.07330422103404999,1.0516178607940674
27,Laerche,0.07726316154003143,1.0408663749694824
28,Laerche,0.0749516710639,1.0465043783187866
29,Laerche,0.0999852865934372,1.0845119953155518
30,Laerche,0.08299273997545242,1.0660206079483032
31,Laerche,0.07773680984973907,1.0516886711120605
32,Ahorn,0.06942960619926453,1.2145437002182007
33,Ahorn,0.06838201731443405,1.1961842775344849
34,Ahorn,0.07172533124685287,1.2316969633102417
35,Ahorn,0.07385865598917007,1.2169438600540161
36,Ahorn,0.06926321983337402,1.2226901054382324
37,Ahorn,0.06789719313383102,1.2111059427261353
38,Ahorn,0.07802100479602814,1.2642024755477905
39,Ahorn,0.07456132024526596,1.252708077430725
40,Ahorn,0.0827493891119957,1.2446190118789673
41,Ahorn,0.07347850501537323,1.2821452617645264
42,Ahorn,0.08239619433879852,1.1921169757843018
43,Ahorn,0.07697483897209167,1.188832402229309
44,Ahorn,0.07933581620454788,1.193606972694397
45,Ahorn,0.06875400245189667,1.207709550857544
46,Ahorn,0.06852052360773087,1.2009605169296265
47,Ahorn,0.07373937219381332,1.181918740272522
48,Ahorn,0.06838756054639816,1.2075344324111938
49,Ahorn,0.07473821938037872,1.185099482536316
50,Ahorn,0.06521423906087875,1.2226163148880005
51,Ahorn,0.07127882540225983,1.189048171043396
52,Ahorn,0.0678657591342926,1.1626092195510864
53,Ahorn,0.08708196133375168,1.17278254032135
54,Ahorn,0.07627275586128235,1.179834246635437
55,Ahorn,0.0775030329823494,1.1691406965255737
56,Ahorn,0.06846022605895996,1.1874769926071167
57,Ahorn,0.07534192502498627,1.1988924741744995
58,Ahorn,0.06931889057159424,1.176559329032898
59,Ahorn,0.08965461701154709,1.3037960529327393
60,Ahorn,0.07830997556447983,1.2217280864715576
61,Ahorn,0.08168835192918777,1.1867070198059082
62,Ahorn,0.07581011205911636,1.181280255317688
63,Ahorn,0.07175762951374054,1.2179210186004639
64,Ahorn,0.06912581622600555,1.1932746171951294
65,Ahorn,0.06846906989812851,1.2243303060531616
66,Ahorn,0.07626845687627792,1.0806277990341187
67,Ahorn,0.09055329859256744,1.1784833669662476
