,art,phase_std,phase_mean
0,Eiche,0.06811709702014923,1.7085169553756714
1,Eiche,0.0767701119184494,1.4331433773040771
2,Eiche,0.06681615114212036,1.577379822731018
3,Eiche,0.061468321830034256,1.5821682214736938
4,Eiche,0.07185215502977371,1.364518404006958
5,Eiche,0.073440782725811,1.3996551036834717
6,Eiche,0.07736983150243759,1.5320221185684204
7,Eiche,0.06678799539804459,1.5211917161941528
8,Eiche,0.07810141891241074,1.5744000673294067
9,Eiche,0.07981393486261368,1.6188850402832031
10,Eiche,0.08890551328659058,1.5517228841781616
11,Eiche,0.08672986179590225,1.5820759534835815
12,Eiche,0.08931126445531845,1.4775142669677734
13,Eiche,0.09375260025262833,1.4867050647735596
14,Eiche,0.08793830126523972,1.5028088092803955
15,Eiche,0.08538434654474258,1.4751769304275513
16,Laerche,0.06026533246040344,1.5341746807098389
17,Laerche,0.04889887198805809,1.5574618577957153
18,Laerche,0.047418732196092606,1.5175365209579468
19,Laerche,0.05075014382600784,1.5570712089538574
20,Laerche,0.05111443251371384,1.5682052373886108
21,Laerche,0.04898586869239807,1.5514566898345947
22,Laerche,0.04676617309451103,1.4972519874572754
23,Laerche,0.04880440607666969,1.5073403120040894
24,Laerche,0.05096807703375816,1.5076773166656494
25,Laerche,0.050639960914850235,1.4987705945968628
26,Laerche,0.047766707837581635,1.5153201818466187
27,Laerche,0.046648282557725906,1.5383124351501465
28,Laerche,0.05154767259955406,1.5131251811981201
29,Laerche,0.04708731546998024,1.541627287864685
30,Laerche,0.048120565712451935,1.5496087074279785
31,Laerche,0.0473032146692276,1.559880256652832
32,Ahorn,0.05863479897379875,1.5015500783920288
33,Ahorn,0.05577733367681503,1.5207912921905518
34,Ahorn,0.05918626859784126,1.545526146888733
35,Ahorn,0.061609141528606415,1.5298590660095215
36,Ahorn,0.058503977954387665,1.544703722000122
37,Ahorn,0.06429310888051987,1.5663411617279053
38,Ahorn,0.050738539546728134,1.644631028175354
39,Ahorn,0.05584687739610672,1.6452559232711792
40,Ahorn,0.05560379475355148,1.6416751146316528
41,Ahorn,0.05849199369549751,1.6237738132476807
42,Ahorn,0.06709622591733932,1.559493899345398
43,Ahorn,0.06877356767654419,1.5331239700317383
44,Ahorn,0.0614008791744709,1.569990634918213
45,Ahorn,0.07079847157001495,1.5845301151275635
46,Ahorn,0.05714542791247368,1.5791776180267334
47,Ahorn,0.06020231917500496,1.6153720617294312
48,Ahorn,0.05609913542866707,1.5773755311965942
49,Ahorn,0.06411119550466537,1.579634189605713
50,Ahorn,0.06268371641635895,1.6047117710113525
51,Ahorn,0.07956774532794952,1.5710848569869995
52,Ahorn,0.06664478033781052,1.595951795578003
53,Ahorn,0.06354176253080368,1.621030330657959
54,Ahorn,0.06438059359788895,1.6109490394592285
55,Ahorn,0.06743530929088593,1.6134041547775269
56,Ahorn,0.05751417949795723,1.591360330581665
57,Ahorn,0.06727906316518784,1.5893313884735107
58,Ahorn,0.06758210808038712,1.6129786968231201
59,Ahorn,0.07016053795814514,1.6244571208953857
60,Ahorn,0.06527306884527206,1.5984034538269043
61,Ahorn,0.06841687858104706,1.6418219804763794
62,Ahorn,0.10094958543777466,1.658151626586914
63,Ahorn,0.06894342601299286,1.6352938413619995
64,Ahorn,0.055776406079530716,1.6316784620285034
65,Ahorn,0.059103045612573624,1.4965853691101074
66,Ahorn,0.06061190366744995,1.53711998462677
67,Ahorn,0.06582019478082657,1.6042068004608154
68,Ahorn,0.0774453654885292,1.6050463914871216
69,Ahorn,0.068804070353508,1.6424047946929932
70,Ahorn,0.09359436482191086,1.6233301162719727
71,Ahorn,0.055253200232982635,1.6186681985855103
72,Ahorn,0.07600121945142746,1.6341794729232788
73,Ahorn,0.08077181130647659,1.6356709003448486
74,Ahorn,0.07495027780532837,1.6386640071868896
75,Ahorn,0.07098591327667236,1.4900641441345215
76,Ahorn,0.06603100895881653,1.468688726425171
77,Ahorn,0.07047401368618011,1.5226093530654907
78,Ahorn,0.067551389336586,1.4752497673034668
79,Ahorn,0.06571068614721298,1.53551185131073
80,Buche,0.06708014756441116,1.383371114730835
81,Buche,0.07503346353769302,1.3719003200531006
82,Buche,0.10053299367427826,1.2548936605453491
83,Buche,0.1018141657114029,1.2080076932907104
84,Buche,0.06677724421024323,1.3259174823760986
85,Buche,0.10015881806612015,1.389693260192871
86,Buche,0.07973095774650574,1.315425992012024
87,Buche,0.07768213003873825,1.3771392107009888
88,Buche,0.0918503850698471,1.2645158767700195
89,Buche,0.07972428947687149,1.2596246004104614
90,Buche,0.08820272982120514,1.0929523706436157
91,Buche,0.076015405356884,1.2064887285232544
92,Buche,0.11356780678033829,1.2277618646621704
93,Buche,0.13702522218227386,1.1869850158691406
94,Buche,0.08354836702346802,1.304961919784546
95,Buche,0.07506577670574188,1.3465981483459473
96,Buche,0.09287957847118378,1.2356841564178467
97,Buche,0.0889153853058815,1.2183257341384888
98,Buche,0.10277271270751953,1.2926241159439087
99,Buche,0.09973683208227158,1.1438778638839722
100,Buche,0.08453056961297989,1.2207852602005005
101,Buche,0.08628331869840622,1.1804264783859253
102,Buche,0.08480454236268997,1.1288127899169922
103,Buche,0.08849892020225525,1.266624927520752
104,Buche,0.06603021919727325,1.3594434261322021
105,Buche,0.06933392584323883,1.3834625482559204
106,Buche,0.07943299412727356,1.4236925840377808
107,Buche,0.05905485898256302,1.460679531097412
108,Buche,0.06189035624265671,1.4251708984375
109,Buche,0.058850955218076706,1.4094059467315674
110,Buche,0.06852982193231583,1.4267295598983765
111,Buche,0.08940978348255157,1.4017515182495117
112,Buche,0.0690278634428978,1.3451976776123047
113,Buche,0.07490527629852295,1.3535624742507935
114,Buche,0.08755020797252655,1.1947349309921265
115,Buche,0.07823807746171951,1.2946218252182007
116,Buche,0.0629626214504242,1.3864537477493286
117,Buche,0.05946296080946922,1.3832834959030151
118,Buche,0.060414306819438934,1.4957714080810547
119,Buche,0.07043421268463135,1.3674806356430054
120,Buche,0.07342292368412018,1.4587352275848389
121,Buche,0.06308434158563614,1.465437412261963
122,Buche,0.10157958418130875,1.3545230627059937
123,Buche,0.08928117901086807,1.2857366800308228
124,Buche,0.09675563126802444,1.232858419418335
125,Buche,0.05606234818696976,1.3832024335861206
126,Buche,0.06553506851196289,1.3364657163619995
127,Buche,0.08301607519388199,1.268408179283142
128,Eiche,0.07124865055084229,1.4043914079666138
129,Eiche,0.06801256537437439,1.3960237503051758
130,Eiche,0.09381713718175888,1.479067087173462
131,Eiche,0.08739281445741653,1.4109784364700317
132,Eiche,0.07191457599401474,1.351352334022522
133,Eiche,0.08173301070928574,1.415419578552246
134,Eiche,0.07066660374403,1.403823733329773
135,Eiche,0.06695936620235443,1.3769619464874268
136,Eiche,0.05462462082505226,1.3068498373031616
137,Eiche,0.07637812197208405,1.2764220237731934
138,Eiche,0.06767646968364716,1.3675447702407837
139,Eiche,0.08218744397163391,1.2886687517166138
140,Eiche,0.05997839570045471,1.3034003973007202
141,Eiche,0.07281331717967987,1.335344910621643
142,Eiche,0.06900837272405624,1.3866939544677734
143,Eiche,0.058851759880781174,1.4928499460220337
144,Eiche,0.08013554662466049,1.5078188180923462
145,Eiche,0.06993906944990158,1.5008562803268433
146,Eiche,0.06644093990325928,1.4545693397521973
147,Eiche,0.06661196798086166,1.4346771240234375
148,Eiche,0.06320159137248993,1.4292705059051514
149,Eiche,0.064461350440979,1.5269032716751099
150,Eiche,0.1157437339425087,1.2025624513626099
151,Eiche,0.06672883778810501,1.4258092641830444
152,Eiche,0.07155263423919678,1.5735455751419067
153,Eiche,0.09639453142881393,1.568518042564392
154,Eiche,0.07176890224218369,1.5034725666046143
155,Eiche,0.0618535652756691,1.5057672262191772
156,Eiche,0.09219653904438019,1.5206177234649658
157,Eiche,0.07187023013830185,1.5860919952392578
158,Eiche,0.06631556898355484,1.5293656587600708
159,Eiche,0.06831511110067368,1.59695565700531
160,Eiche,0.07239419221878052,1.6176471710205078
161,Eiche,0.05272282660007477,1.524916172027588
162,Eiche,0.058199066668748856,1.377032995223999
163,Eiche,0.06421061605215073,1.353257656097412
164,Eiche,0.07619883120059967,1.476052165031433
165,Eiche,0.06577952951192856,1.52732253074646
166,Eiche,0.07739701867103577,1.5292184352874756
167,Eiche,0.06647660583257675,1.6311373710632324
168,Eiche,0.06360422074794769,1.5632071495056152
169,Eiche,0.05710497498512268,1.587410807609558
170,Eiche,0.0659281462430954,1.3182270526885986
171,Eiche,0.06479570269584656,1.2665565013885498
172,Eiche,0.06545107811689377,1.2333272695541382
173,Eiche,0.09032399207353592,1.3250632286071777
174,Eiche,0.06665465235710144,1.4733608961105347
175,Eiche,0.056313686072826385,1.4103318452835083
176,Kiefer,0.059503134340047836,1.4774317741394043
177,Kiefer,0.07946208864450455,1.7533437013626099
178,Kiefer,0.04309816285967827,1.4423002004623413
179,Kiefer,0.042739298194646835,1.3781962394714355
180,Kiefer,0.0482858270406723,1.6044087409973145
181,Kiefer,0.05121896415948868,1.5111057758331299
182,Kiefer,0.07865612208843231,1.4876987934112549
183,Kiefer,0.057025741785764694,1.8682681322097778
184,Kiefer,0.045470256358385086,1.5455636978149414
185,Kiefer,0.04601927846670151,1.4795397520065308
186,Kiefer,0.047163575887680054,1.361161470413208
187,Kiefer,0.06806295365095139,1.3924466371536255
188,Kiefer,0.05395728349685669,1.391502857208252
189,Kiefer,0.046732060611248016,1.5238817930221558
190,Kiefer,0.046381834894418716,1.512294888496399
191,Kiefer,0.04723517596721649,1.5198687314987183
192,Kiefer,0.05082087218761444,1.5261083841323853
193,Kiefer,0.09150490909814835,1.5080955028533936
194,Kiefer,0.059535913169384,1.4368995428085327
195,Kiefer,0.06764720380306244,1.448132038116455
196,Kiefer,0.06782600283622742,1.500713586807251
