,art,phase_std,phase_mean
160,Laerche,0.04799249395728111,1.804871678352356
161,Laerche,0.04760881885886192,1.8731318712234497
162,Laerche,0.051103077828884125,1.8805742263793945
163,Laerche,0.05043565481901169,1.859184741973877
164,Laerche,0.06042991578578949,1.9106154441833496
165,Laerche,0.049836333841085434,2.0404040813446045
166,Laerche,0.05109386891126633,1.9907805919647217
167,Laerche,0.05348825827240944,1.973268985748291
168,Laerche,0.06446674466133118,2.0519847869873047
169,Laerche,0.055436186492443085,1.979461669921875
170,Laerche,0.04880794882774353,1.9925493001937866
171,Laerche,0.045957181602716446,2.005248546600342
172,Laerche,0.04467121139168739,2.014662504196167
173,Laerche,0.04847882688045502,2.002636432647705
174,Laerche,0.0727318525314331,1.97641921043396
175,Laerche,0.05273011699318886,1.9809682369232178
176,Laerche,0.058545246720314026,1.6800651550292969
177,Laerche,0.05507693439722061,1.7218127250671387
178,Laerche,0.056129612028598785,1.7218725681304932
179,Laerche,0.056345582008361816,1.728674054145813
180,Laerche,0.049255382269620895,1.707780122756958
181,Laerche,0.04895700514316559,1.7922168970108032
182,Laerche,0.05513252317905426,1.6544342041015625
183,Laerche,0.0507577508687973,1.792309284210205
184,Ahorn,0.05972117930650711,1.7417521476745605
185,Ahorn,0.05786123126745224,1.9019505977630615
186,Ahorn,0.06424791365861893,1.6899226903915405
187,Ahorn,0.06698951125144958,1.657674789428711
188,Ahorn,0.06661389023065567,1.7121055126190186
189,Ahorn,0.0632258728146553,1.8940212726593018
190,Ahorn,0.06281349062919617,1.7269563674926758
191,Ahorn,0.06413065642118454,1.6987886428833008
192,Ahorn,0.06220023334026337,1.7238010168075562
193,Ahorn,0.0665026381611824,1.9059908390045166
194,Ahorn,0.06040821596980095,1.7559964656829834
195,Ahorn,0.07238111644983292,1.7787104845046997
196,Ahorn,0.08682086318731308,1.7736122608184814
197,Ahorn,0.05591725930571556,1.7387347221374512
198,Ahorn,0.06463203579187393,1.7581523656845093
199,Ahorn,0.07027864456176758,1.7650785446166992
200,Ahorn,0.0745786726474762,1.8123888969421387
201,Ahorn,0.06395697593688965,1.7212655544281006
202,Ahorn,0.061598896980285645,1.8086490631103516
203,Ahorn,0.06419435143470764,1.7986938953399658
204,Ahorn,0.06875424832105637,1.7966002225875854
205,Ahorn,0.06414911895990372,1.7968477010726929
206,Ahorn,0.06541869044303894,1.7860480546951294
207,Ahorn,0.07568295300006866,1.7550969123840332
208,Ahorn,0.06854702532291412,1.8283119201660156
209,Ahorn,0.05561302602291107,1.8859100341796875
210,Ahorn,0.061598293483257294,1.8763458728790283
211,Ahorn,0.0604001022875309,1.874287724494934
212,Ahorn,0.0802779272198677,1.878410816192627
213,Ahorn,0.0845668762922287,1.850964069366455
214,Ahorn,0.061336107552051544,1.903760552406311
215,Ahorn,0.061372388154268265,1.8829803466796875
216,Ahorn,0.08078157901763916,1.8187086582183838
217,Ahorn,0.06925088167190552,1.6943466663360596
218,Ahorn,0.0547308474779129,1.7531169652938843
219,Ahorn,0.07554977387189865,1.7537126541137695
220,Ahorn,0.0648493841290474,1.8341294527053833
221,Ahorn,0.06453773379325867,1.5793054103851318
222,Ahorn,0.05858249217271805,1.571560025215149
223,Ahorn,0.06400497257709503,1.65159010887146
224,Ahorn,0.0657060444355011,1.7610769271850586
225,Ahorn,0.06245943903923035,1.7087385654449463
226,Ahorn,0.06860397756099701,1.840264081954956
227,Ahorn,0.10232697427272797,1.734848141670227
228,Ahorn,0.08936265856027603,1.8364231586456299
229,Ahorn,0.07239896804094315,1.7884734869003296
230,Ahorn,0.07300006598234177,1.810947060585022
231,Ahorn,0.08627864718437195,1.8012669086456299
232,Buche,0.06036154553294182,1.6503934860229492
233,Buche,0.0767931342124939,1.5320167541503906
234,Buche,0.05527232959866524,1.4853382110595703
235,Buche,0.08641457557678223,1.611333966255188
236,Buche,0.08974441140890121,1.6143289804458618
237,Buche,0.07630819827318192,1.4230034351348877
238,Buche,0.0749421939253807,1.6017131805419922
239,Buche,0.05596660450100899,1.5965288877487183
240,Buche,0.05363677069544792,1.7081023454666138
241,Buche,0.07487091422080994,1.585158348083496
242,Buche,0.0699574202299118,1.3679664134979248
243,Buche,0.08085227757692337,1.390770673751831
244,Buche,0.05602074787020683,1.4797228574752808
245,Buche,0.0644763708114624,1.4439085721969604
246,Buche,0.07011082768440247,1.4530991315841675
247,Buche,0.0687326043844223,1.4808132648468018
248,Buche,0.06656500697135925,1.4568445682525635
249,Buche,0.0515546053647995,1.43901789188385
250,Buche,0.060369815677404404,1.5282002687454224
251,Buche,0.10510316491127014,1.51670503616333
252,Buche,0.05843799561262131,1.5083059072494507
253,Buche,0.05189764127135277,1.4592270851135254
254,Buche,0.05956007167696953,1.4130780696868896
255,Buche,0.06364168971776962,1.4243496656417847
256,Buche,0.06610514223575592,1.6632052659988403
257,Buche,0.07603339850902557,1.6684129238128662
258,Buche,0.07177019119262695,1.6339035034179688
259,Buche,0.06309769302606583,1.6976715326309204
260,Buche,0.07404961436986923,1.6702121496200562
261,Buche,0.06912117451429367,1.6872141361236572
262,Buche,0.05522248148918152,1.598610520362854
263,Buche,0.05667328089475632,1.7429168224334717
264,Buche,0.06745870411396027,1.7293126583099365
265,Buche,0.06337877362966537,1.68643319606781
266,Buche,0.0966246947646141,1.3788412809371948
267,Buche,0.07970000803470612,1.5732475519180298
268,Buche,0.05640380457043648,1.699535846710205
269,Buche,0.05451815575361252,1.6745681762695312
270,Buche,0.06154150515794754,1.7369763851165771
271,Buche,0.06494873762130737,1.7426425218582153
272,Buche,0.07933571934700012,1.7520967721939087
273,Buche,0.0543157197535038,1.7380791902542114
274,Buche,0.053895581513643265,1.6606661081314087
275,Buche,0.05873910337686539,1.5494422912597656
276,Buche,0.0815742239356041,1.5637729167938232
277,Buche,0.07054552435874939,1.5230633020401
278,Buche,0.0729418620467186,1.5505143404006958
279,Buche,0.06665333360433578,1.6056984663009644
280,Eiche,0.0660945251584053,1.670897364616394
281,Eiche,0.07269757241010666,1.425032377243042
282,Eiche,0.07202067226171494,1.4633527994155884
283,Eiche,0.058746255934238434,1.894272804260254
284,Eiche,0.08915656805038452,1.4631366729736328
285,Eiche,0.09573537111282349,1.4437315464019775
286,Eiche,0.05277075618505478,1.6527479887008667
287,Eiche,0.056478314101696014,1.6394963264465332
288,Eiche,0.058482374995946884,1.8008688688278198
289,Eiche,0.07506000995635986,1.486372709274292
290,Eiche,0.07190261036157608,1.4693294763565063
291,Eiche,0.09176146239042282,1.4957635402679443
292,Eiche,0.061329931020736694,1.585740089416504
293,Eiche,0.07382258772850037,1.4876189231872559
294,Eiche,0.10535088926553726,1.4406704902648926
295,Eiche,0.06315957009792328,1.5831563472747803
296,Eiche,0.060457877814769745,1.5873568058013916
297,Eiche,0.07362399995326996,1.5972356796264648
298,Eiche,0.06203501299023628,1.52778959274292
299,Eiche,0.11652777343988419,1.4455960988998413
300,Eiche,0.07922418415546417,1.5674065351486206
301,Eiche,0.09449262917041779,1.5871549844741821
302,Eiche,0.06065599247813225,1.5961054563522339
303,Eiche,0.07922431826591492,1.4880645275115967
304,Eiche,0.07024572789669037,1.5889084339141846
305,Eiche,0.165748730301857,1.3454362154006958
306,Eiche,0.1233283281326294,1.4495772123336792
307,Eiche,0.07548461109399796,1.5279914140701294
308,Eiche,0.07295404374599457,1.5193111896514893
309,Eiche,0.06342842429876328,1.6113437414169312
310,Eiche,0.13980965316295624,1.4495431184768677
311,Eiche,0.08810800313949585,1.68555748462677
312,Eiche,0.18725773692131042,1.3119524717330933
313,Eiche,0.06515729427337646,1.5418426990509033
314,Eiche,0.11381199955940247,1.4829978942871094
315,Eiche,0.12777940928936005,1.6332389116287231
316,Eiche,0.17729417979717255,1.506375789642334
317,Eiche,0.09228231757879257,1.5862579345703125
318,Eiche,0.12510094046592712,1.8162628412246704
319,Eiche,0.08870525658130646,1.518876075744629
320,Eiche,0.19333311915397644,1.3395088911056519
321,Eiche,0.0850253626704216,1.5545706748962402
322,Eiche,0.10014761239290237,1.478411078453064
323,Eiche,0.10474342852830887,1.429604172706604
324,Eiche,0.059121448546648026,1.5709545612335205
325,Eiche,0.057850658893585205,1.511892557144165
326,Eiche,0.07454134523868561,1.4338539838790894
327,Eiche,0.0682443305850029,1.5151190757751465
328,Fichte,0.050580378621816635,1.9085338115692139
329,Fichte,0.10097953677177429,2.4491682052612305
330,Fichte,0.06380679458379745,1.8534579277038574
331,Fichte,0.07277324795722961,1.961952805519104
332,Fichte,0.05848877876996994,1.9185962677001953
333,Fichte,0.06642992049455643,2.3149468898773193
334,Fichte,0.1011691614985466,2.512288808822632
335,Fichte,0.048268549144268036,1.8886139392852783
336,Fichte,0.055579036474227905,1.9502874612808228
337,Fichte,0.06859368830919266,1.8615092039108276
338,Fichte,0.08072873204946518,2.3349449634552
339,Fichte,0.05561699718236923,1.5491775274276733
340,Fichte,0.07567386329174042,1.5927555561065674
341,Fichte,0.12953050434589386,1.755887746810913
342,Fichte,0.05176572874188423,1.6520541906356812
343,Fichte,0.09071740508079529,1.6863744258880615
344,Fichte,0.05737443268299103,1.9525175094604492
345,Fichte,0.07631456106901169,2.3221330642700195
346,Fichte,0.05778229236602783,1.5345927476882935
347,Fichte,0.0934285894036293,1.4020226001739502
348,Fichte,0.05037200078368187,1.9169262647628784
349,Fichte,0.15372054278850555,1.8669904470443726
350,Fichte,0.08145888894796371,1.5136789083480835
351,Fichte,0.04882635921239853,1.8039467334747314
352,Fichte,0.05644095316529274,1.8635817766189575
353,Fichte,0.04874654486775398,1.8210105895996094
354,Fichte,0.05375800281763077,1.9698519706726074
355,Fichte,0.06315488368272781,1.8269537687301636
356,Fichte,0.05289304256439209,1.8689674139022827
357,Fichte,0.05065927281975746,1.9051847457885742
358,Fichte,0.0471915677189827,1.7695636749267578
359,Fichte,0.053228508681058884,1.8464125394821167
360,Fichte,0.07504984736442566,1.8422023057937622
361,Fichte,0.1021333634853363,2.3400137424468994
362,Fichte,0.06044512987136841,2.0389578342437744
363,Fichte,0.07400871068239212,1.728236198425293
364,Fichte,0.04616807401180267,1.5181490182876587
365,Fichte,0.05732760950922966,1.8864364624023438
366,Fichte,0.05494639277458191,2.0000243186950684
367,Fichte,0.050828367471694946,1.7815709114074707
368,Fichte,0.059521593153476715,1.9760684967041016
369,Fichte,0.05596764013171196,1.8740957975387573
370,Fichte,0.05963616818189621,1.8929898738861084
371,Fichte,0.08177284896373749,1.9677835702896118
372,Fichte,0.06265068054199219,2.0469276905059814
373,Fichte,0.06363306939601898,1.9062163829803467
374,Fichte,0.0764094740152359,2.270681142807007
375,Fichte,0.11377982795238495,2.0884249210357666
376,Kiefer,0.050342950969934464,1.646396279335022
377,Kiefer,0.04426947236061096,1.6355869770050049
378,Kiefer,0.041945941746234894,1.5816175937652588
379,Kiefer,0.048498671501874924,1.5752273797988892
380,Kiefer,0.04668048024177551,1.57732355594635
381,Kiefer,0.041268136352300644,1.616258144378662
382,Kiefer,0.057355061173439026,1.7484996318817139
383,Kiefer,0.06702188402414322,1.8119803667068481
384,Kiefer,0.042350634932518005,1.7315669059753418
385,Kiefer,0.04501454904675484,1.7170310020446777
386,Kiefer,0.048803433775901794,1.6697278022766113
387,Kiefer,0.05069877207279205,1.6828911304473877
388,Kiefer,0.11223132908344269,1.788791537284851
389,Kiefer,0.058961931616067886,1.6088955402374268
390,Kiefer,0.04870607703924179,1.6878679990768433
391,Kiefer,0.04647265747189522,1.6626065969467163
392,Kiefer,0.04832520708441734,1.6763975620269775
393,Kiefer,0.057292308658361435,1.594851016998291
394,Kiefer,0.04909658432006836,1.7043946981430054
395,Kiefer,0.05091215670108795,1.6456809043884277
396,Kiefer,0.04825388267636299,1.7004437446594238
397,Kiefer,0.06299710273742676,1.6133226156234741
398,Kiefer,0.06780935823917389,1.7231662273406982
399,Kiefer,0.049046874046325684,1.6699553728103638
400,Kiefer,0.07175453752279282,1.6375151872634888
401,Kiefer,0.0824400931596756,1.6102452278137207
402,Kiefer,0.0678718090057373,1.6679638624191284
403,Kiefer,0.09314535558223724,1.771742343902588
404,Kiefer,0.1095142662525177,1.6606073379516602
405,Kiefer,0.08851999789476395,1.7422723770141602
406,Kiefer,0.07919878512620926,1.6971575021743774
407,Kiefer,0.07656942307949066,1.766784906387329
408,Kiefer,0.053992900997400284,1.6703482866287231
409,Kiefer,0.04350300505757332,1.6335926055908203
410,Kiefer,0.04991108924150467,1.6702213287353516
411,Kiefer,0.05717524513602257,1.6514098644256592
412,Kiefer,0.08367210626602173,1.6589717864990234
413,Kiefer,0.07048042863607407,1.6674721240997314
414,Kiefer,0.06863417476415634,1.7436542510986328
415,Kiefer,0.06085784733295441,1.7177391052246094
416,Kiefer,0.07948223501443863,1.7607518434524536
417,Kiefer,0.058090940117836,1.6970417499542236
418,Kiefer,0.0768517330288887,1.7461826801300049
419,Kiefer,0.0711146891117096,1.5464274883270264
420,Kiefer,0.06159694492816925,1.5480154752731323
421,Kiefer,0.056173570454120636,1.5570120811462402
422,Kiefer,0.09730672836303711,1.6893960237503052
423,Kiefer,0.05491345748305321,1.6147972345352173
424,Laerche,0.06133941933512688,1.4220050573349
425,Laerche,0.04677629843354225,1.4655896425247192
426,Laerche,0.05097448453307152,1.474949598312378
427,Laerche,0.0740794762969017,1.4517948627471924
428,Laerche,0.07022284716367722,1.4953057765960693
429,Laerche,0.046790383756160736,1.559300422668457
430,Laerche,0.06423065811395645,1.4999265670776367
431,Laerche,0.04927613586187363,1.4886842966079712
432,Laerche,0.05199798569083214,1.4173346757888794
433,Laerche,0.05965152010321617,1.464704990386963
434,Laerche,0.07207436114549637,1.5661242008209229
435,Laerche,0.04752624034881592,1.5769524574279785
436,Laerche,0.061396777629852295,1.4157280921936035
437,Laerche,0.056727536022663116,1.5054292678833008
438,Laerche,0.05420435965061188,1.6104614734649658
439,Laerche,0.05015904828906059,1.5595741271972656
440,Laerche,0.05344013124704361,1.579178810119629
441,Laerche,0.05537555739283562,1.6813350915908813
442,Laerche,0.09404254704713821,1.474086046218872
443,Laerche,0.06316520273685455,1.4922409057617188
444,Laerche,0.06303200870752335,1.4037185907363892
445,Laerche,0.05665748938918114,1.5025973320007324
446,Laerche,0.0630335882306099,1.4970338344573975
447,Laerche,0.10542560368776321,1.5508737564086914
448,Laerche,0.08154076337814331,1.3578904867172241
449,Laerche,0.06417341530323029,1.4828243255615234
450,Laerche,0.07811908423900604,1.5071693658828735
451,Laerche,0.1014862209558487,1.5783952474594116
452,Laerche,0.06481213867664337,1.4710407257080078
453,Laerche,0.07954195886850357,1.4444783926010132
454,Laerche,0.10577749460935593,1.4842188358306885
455,Laerche,0.08041123300790787,1.4502921104431152
456,Laerche,0.0635787695646286,1.5055783987045288
457,Laerche,0.056034814566373825,1.3697657585144043
458,Laerche,0.05621522665023804,1.4996594190597534
459,Laerche,0.048978377133607864,1.6364527940750122
460,Laerche,0.06810842454433441,1.3927081823349
461,Laerche,0.13085810840129852,1.621025800704956
462,Laerche,0.08300566673278809,1.6855543851852417
463,Laerche,0.07486040890216827,1.5043001174926758
464,Laerche,0.0661398246884346,1.6623039245605469
465,Laerche,0.06989379972219467,1.5862914323806763
466,Laerche,0.06501375883817673,1.5887173414230347
467,Laerche,0.04662676900625229,1.5810739994049072
468,Laerche,0.049188777804374695,1.544270634651184
469,Laerche,0.052051953971385956,1.5131449699401855
470,Laerche,0.05460135266184807,1.3861886262893677
471,Laerche,0.05693269520998001,1.346359372138977
