,art,phase_std,phase_mean
142,Laerche,0.4788990318775177,18.569007873535156
143,Laerche,0.4784652888774872,18.902523040771484
144,Laerche,0.5529865026473999,18.035425186157227
145,Laerche,0.4566538333892822,21.123680114746094
146,Laerche,0.47448059916496277,21.118215560913086
147,Laerche,0.5642191767692566,21.18256950378418
148,Laerche,0.48356372117996216,20.947629928588867
149,Laerche,0.45954984426498413,20.771596908569336
150,Laerche,0.46363210678100586,20.81292152404785
151,Laerche,0.47589433193206787,20.961578369140625
152,Laerche,0.46795326471328735,20.91362762451172
153,Laerche,0.45593419671058655,21.02136993408203
154,Laerche,0.5638372898101807,20.90303611755371
155,Laerche,0.44497936964035034,21.010007858276367
156,Laerche,0.6655369997024536,17.671716690063477
157,Laerche,0.5957504510879517,17.4191837310791
158,Laerche,0.44482091069221497,19.97392463684082
159,Laerche,0.5499134659767151,17.278139114379883
160,Laerche,0.4641664922237396,18.787555694580078
161,Laerche,0.4566327631473541,19.445667266845703
162,Laerche,0.4899424910545349,19.516908645629883
163,Laerche,0.4845517575740814,19.311479568481445
164,Laerche,0.5810579657554626,19.804027557373047
165,Laerche,0.46960893273353577,21.035625457763672
166,Laerche,0.4840640723705292,20.56723976135254
167,Laerche,0.5078800916671753,20.401140213012695
168,Laerche,0.6037255525588989,21.14349365234375
169,Laerche,0.5268592238426208,20.459749221801758
170,Laerche,0.46227383613586426,20.584115982055664
171,Laerche,0.43433383107185364,20.704368591308594
172,Laerche,0.4215570390224457,20.79334259033203
173,Laerche,0.45836886763572693,20.679534912109375
174,Laerche,0.6979886293411255,20.42965316772461
175,Laerche,0.5006654858589172,20.474197387695312
176,Laerche,0.5721181035041809,17.570362091064453
177,Laerche,0.5384153127670288,17.97940444946289
178,Laerche,0.5490490794181824,17.979938507080078
179,Laerche,0.5496963262557983,18.046344757080078
180,Laerche,0.48212334513664246,17.84253692626953
181,Laerche,0.4746618866920471,18.66493034362793
182,Laerche,0.566869854927063,17.318496704101562
183,Laerche,0.49181124567985535,18.665719985961914
184,Ahorn,0.581570029258728,18.173715591430664
185,Ahorn,0.5520783066749573,19.721296310424805
186,Ahorn,0.6298640966415405,17.666706085205078
187,Ahorn,0.6592419743537903,17.34980583190918
188,Ahorn,0.6516128778457642,17.883756637573242
189,Ahorn,0.6047632694244385,19.645015716552734
190,Ahorn,0.6128361225128174,18.029157638549805
191,Ahorn,0.627608597278595,17.753597259521484
192,Ahorn,0.606792151927948,17.998380661010742
193,Ahorn,0.634826123714447,19.75934410095215
194,Ahorn,0.5883158445358276,18.312419891357422
195,Ahorn,0.7042297720909119,18.532339096069336
196,Ahorn,0.8436648845672607,18.481563568115234
197,Ahorn,0.5453575253486633,18.14453887939453
198,Ahorn,0.6289665699005127,18.333110809326172
199,Ahorn,0.6833817958831787,18.400056838989258
200,Ahorn,0.7169436812400818,18.858440399169922
201,Ahorn,0.6251006722450256,17.97350311279297
202,Ahorn,0.5958520770072937,18.823284149169922
203,Ahorn,0.6220921277999878,18.726730346679688
204,Ahorn,0.6672033071517944,18.706117630004883
205,Ahorn,0.6218892335891724,18.70884895324707
206,Ahorn,0.6349491477012634,18.604063034057617
207,Ahorn,0.7383407950401306,18.30254364013672
208,Ahorn,0.662092924118042,19.012788772583008
209,Ahorn,0.5337638258934021,19.56781578063965
210,Ahorn,0.5907010436058044,19.47566032409668
211,Ahorn,0.5802305936813354,19.45598793029785
212,Ahorn,0.7709652781486511,19.49397087097168
213,Ahorn,0.8156571388244629,19.22978401184082
214,Ahorn,0.5873398184776306,19.738391876220703
215,Ahorn,0.5889315605163574,19.539337158203125
216,Ahorn,0.780479371547699,18.91901969909668
217,Ahorn,0.678317129611969,17.7097110748291
218,Ahorn,0.5329461693763733,18.284746170043945
219,Ahorn,0.7355192303657532,18.2890682220459
220,Ahorn,0.6262094974517822,19.0692081451416
221,Ahorn,0.6400639414787292,16.57572364807129
222,Ahorn,0.5816245079040527,16.499231338500977
223,Ahorn,0.6287658214569092,17.290109634399414
224,Ahorn,1.461796522140503,18.353843688964844
225,Ahorn,0.6114194989204407,17.85111427307129
226,Ahorn,0.661548376083374,19.128076553344727
227,Ahorn,0.9978460073471069,18.102632522583008
228,Ahorn,0.8622996807098389,19.089208602905273
229,Ahorn,0.7019511461257935,18.627056121826172
230,Ahorn,0.7065338492393494,18.844654083251953
231,Ahorn,0.8359203338623047,18.749807357788086
232,Buche,0.5940888524055481,17.27857208251953
233,Buche,0.7658517956733704,16.10462760925293
234,Buche,0.553494930267334,15.639669418334961
235,Buche,0.8543444871902466,16.891210556030273
236,Buche,0.8858464360237122,16.920494079589844
237,Buche,0.7689960598945618,15.01224422454834
238,Buche,0.7422124147415161,16.79700469970703
239,Buche,0.5540157556533813,16.746957778930664
240,Buche,0.5241274833679199,17.84543800354004
241,Buche,0.7428030967712402,16.633033752441406
242,Buche,0.7077591419219971,14.456808090209961
243,Buche,0.8324819803237915,14.686521530151367
244,Buche,0.5611278414726257,15.583374977111816
245,Buche,0.6477792859077454,15.223411560058594
246,Buche,0.7041897773742676,15.315421104431152
247,Buche,0.6877368092536926,15.593512535095215
248,Buche,0.6681705117225647,15.353261947631836
249,Buche,0.5184094309806824,15.174944877624512
250,Buche,0.6015658974647522,16.067697525024414
251,Buche,1.050372838973999,15.949352264404297
252,Buche,0.5838782787322998,15.869236946105957
253,Buche,0.5207918286323547,15.378028869628906
254,Buche,0.6000924110412598,14.913277626037598
255,Buche,0.6438762545585632,15.026649475097656
256,Buche,0.6510069966316223,17.404266357421875
257,Buche,0.7501801252365112,17.454727172851562
258,Buche,0.7099695801734924,17.115299224853516
259,Buche,0.618598997592926,17.742727279663086
260,Buche,0.7294483780860901,17.472549438476562
261,Buche,0.6782931685447693,17.639806747436523
262,Buche,0.5460379123687744,16.767606735229492
263,Buche,0.5518325567245483,18.185264587402344
264,Buche,0.6577112674713135,18.051828384399414
265,Buche,0.6215885281562805,17.63254737854004
266,Buche,0.9918258786201477,14.564659118652344
267,Buche,0.7937789559364319,16.5145263671875
268,Buche,0.5515493154525757,17.761402130126953
269,Buche,0.5347819924354553,17.516653060913086
270,Buche,0.6008124947547913,18.12703514099121
271,Buche,0.6323202252388,18.182039260864258
272,Buche,0.7743901014328003,18.27303695678711
273,Buche,0.5293935537338257,18.13823890686035
274,Buche,0.529854953289032,17.380054473876953
275,Buche,0.5847547650337219,16.279390335083008
276,Buche,0.8159470558166504,16.420330047607422
277,Buche,0.7045412063598633,16.01580238342285
278,Buche,0.7267884612083435,16.289133071899414
279,Buche,0.659391462802887,16.837034225463867
280,Eiche,0.6493458151817322,17.4798641204834
281,Eiche,0.7317743897438049,15.032919883728027
282,Eiche,0.7233620285987854,15.418242454528809
283,Eiche,0.5622926950454712,19.647743225097656
284,Eiche,0.8972729444503784,15.414763450622559
285,Eiche,0.9646718502044678,15.21926498413086
286,Eiche,0.5191337466239929,17.30221176147461
287,Eiche,0.5564074516296387,17.17145347595215
288,Eiche,0.5660527348518372,18.7481746673584
289,Eiche,0.7521442174911499,15.648772239685059
290,Eiche,0.7208431959152222,15.478195190429688
291,Eiche,0.9166853427886963,15.741362571716309
292,Eiche,0.6077197790145874,16.639732360839844
293,Eiche,0.7392650842666626,15.661336898803711
294,Eiche,1.0596392154693604,15.187539100646973
295,Eiche,0.6260284781455994,16.613998413085938
296,Eiche,0.5988234281539917,16.65581703186035
297,Eiche,0.728854775428772,16.752779006958008
298,Eiche,0.6181227564811707,16.06348991394043
299,Eiche,1.1852664947509766,15.235742568969727
300,Eiche,0.785830557346344,16.45652961730957
301,Eiche,0.936774730682373,16.651123046875
302,Eiche,0.6001561284065247,16.742477416992188
303,Eiche,0.791417121887207,15.665369033813477
304,Eiche,0.6959487199783325,16.670534133911133
305,Eiche,1.7009180784225464,14.218412399291992
306,Eiche,1.245770812034607,15.275227546691895
307,Eiche,0.7517398595809937,16.0645809173584
308,Eiche,0.7276381850242615,15.978182792663574
309,Eiche,0.6269396543502808,16.893085479736328
310,Eiche,1.4115490913391113,15.27282428741455
311,Eiche,0.8632050156593323,17.6219482421875
312,Eiche,1.9317827224731445,13.874321937561035
313,Eiche,0.6491524577140808,16.203340530395508
314,Eiche,1.1447306871414185,15.611489295959473
315,Eiche,1.263206958770752,17.102937698364258
316,Eiche,1.7950752973556519,15.835986137390137
317,Eiche,0.9145513772964478,16.642436981201172
318,Eiche,1.5792908668518066,18.888103485107422
319,Eiche,0.8882575035095215,15.972617149353027
320,Eiche,1.9795053005218506,14.153820991516113
321,Eiche,0.84486985206604,16.328493118286133
322,Eiche,1.0043941736221313,15.566884994506836
323,Eiche,1.0539888143539429,15.076251029968262
324,Eiche,0.586262583732605,16.49317741394043
325,Eiche,0.5774921178817749,15.90510082244873
326,Eiche,0.7492253184318542,15.121600151062012
327,Eiche,0.6811028718948364,15.936667442321777
328,Fichte,0.4836145341396332,19.784738540649414
329,Fichte,0.9012097120285034,24.774255752563477
330,Fichte,0.6135619282722473,19.25550651550293
331,Fichte,0.6921241283416748,20.292295455932617
332,Fichte,0.5584583282470703,19.880395889282227
333,Fichte,0.603165864944458,23.571630477905273
334,Fichte,0.8954152464866638,25.333572387695312
335,Fichte,0.46217504143714905,19.594161987304688
336,Fichte,0.5289932489395142,20.18267250061035
337,Fichte,0.6593590974807739,19.33260726928711
338,Fichte,0.7299591302871704,23.751480102539062
339,Fichte,0.5533744096755981,16.276941299438477
340,Fichte,0.7494475245475769,16.708253860473633
341,Fichte,1.2585166692733765,18.30415916442871
342,Fichte,0.5096034407615662,17.29543685913086
343,Fichte,0.8876975178718567,17.62969398498535
344,Fichte,0.5457319617271423,20.20376968383789
345,Fichte,0.6928423047065735,23.63591194152832
346,Fichte,0.5747398138046265,16.131567001342773
347,Fichte,0.9424351453781128,14.799298286437988
348,Fichte,0.48078206181526184,19.864959716796875
349,Fichte,1.4820657968521118,19.37466049194336
350,Fichte,0.8135393261909485,15.921305656433105
351,Fichte,0.47251906991004944,18.77855110168457
352,Fichte,0.542460024356842,19.353391647338867
353,Fichte,0.4705977439880371,18.943572998046875
354,Fichte,0.5102701783180237,20.36870002746582
355,Fichte,0.6098276376724243,19.000072479248047
356,Fichte,0.5079718828201294,19.405363082885742
357,Fichte,0.4841439723968506,19.75269317626953
358,Fichte,0.45818138122558594,18.44514274597168
359,Fichte,0.512342095375061,19.188373565673828
360,Fichte,0.7230800986289978,19.146224975585938
361,Fichte,0.9240554571151733,23.794872283935547
362,Fichte,0.5698023438453674,21.021326065063477
363,Fichte,0.7233772873878479,18.04082489013672
364,Fichte,0.46060970425605774,15.96817398071289
365,Fichte,0.5491430163383484,19.5727481842041
366,Fichte,0.5196519494056702,20.65444564819336
367,Fichte,0.49318042397499084,18.561569213867188
368,Fichte,0.5646280646324158,20.427295684814453
369,Fichte,0.5370583534240723,19.454423904418945
370,Fichte,0.5709564089775085,19.635398864746094
371,Fichte,0.7776116728782654,20.346858978271484
372,Fichte,0.5885692238807678,21.096111297607422
373,Fichte,0.6086346507072449,19.7617244720459
374,Fichte,0.6981293559074402,23.167936325073242
375,Fichte,1.0603200197219849,21.479713439941406
376,Kiefer,0.4957103133201599,17.239791870117188
377,Kiefer,0.4361763894557953,17.133546829223633
378,Kiefer,0.4156780242919922,16.599885940551758
379,Kiefer,0.4809868335723877,16.536182403564453
380,Kiefer,0.45857828855514526,16.557052612304688
381,Kiefer,0.4075758159160614,16.942861557006836
382,Kiefer,0.5579177141189575,18.239612579345703
383,Kiefer,0.6461490392684937,18.855100631713867
384,Kiefer,0.41296565532684326,18.07533073425293
385,Kiefer,0.43937721848487854,17.933216094970703
386,Kiefer,0.4792255163192749,17.46941566467285
387,Kiefer,0.49687814712524414,17.59856414794922
388,Kiefer,1.0815271139144897,18.626001358032227
389,Kiefer,0.5825997591018677,16.869155883789062
390,Kiefer,0.4775887429714203,17.647493362426758
391,Kiefer,0.45655202865600586,17.3995361328125
392,Kiefer,0.47392696142196655,17.534954071044922
393,Kiefer,0.5670963525772095,16.730260848999023
394,Kiefer,0.48040512204170227,17.809402465820312
395,Kiefer,0.5002279877662659,17.232707977294922
396,Kiefer,0.472209632396698,17.770755767822266
397,Kiefer,0.6210731267929077,16.912670135498047
398,Kiefer,0.6606401205062866,17.991779327392578
399,Kiefer,0.4821602702140808,17.471643447875977
400,Kiefer,0.7068421840667725,17.15089225769043
401,Kiefer,0.8097670674324036,16.880735397338867
402,Kiefer,0.6640733480453491,17.45088005065918
403,Kiefer,0.9055290818214417,18.46278190612793
404,Kiefer,1.0716724395751953,17.37461280822754
405,Kiefer,0.8597065210342407,18.17643165588379
406,Kiefer,0.7715619206428528,17.736419677734375
407,Kiefer,0.7438994646072388,18.416141510009766
408,Kiefer,0.5302913188934326,17.4752254486084
409,Kiefer,0.42893466353416443,17.113920211791992
410,Kiefer,0.48980259895324707,17.474205017089844
411,Kiefer,0.5615004301071167,17.288776397705078
412,Kiefer,0.8212569952011108,17.361207962036133
413,Kiefer,0.6924827098846436,17.445873260498047
414,Kiefer,0.6671055555343628,18.191619873046875
415,Kiefer,0.5947512984275818,17.939237594604492
416,Kiefer,0.772060751914978,18.35722541809082
417,Kiefer,0.5697348713874817,17.736886978149414
418,Kiefer,0.7480936050415039,18.215621948242188
419,Kiefer,0.7074444890022278,16.248580932617188
420,Kiefer,0.6126980185508728,16.2650146484375
421,Kiefer,0.5578279495239258,16.35482406616211
422,Kiefer,0.9488863945007324,17.658628463745117
423,Kiefer,0.541758120059967,16.9277400970459
424,Laerche,0.6162790060043335,15.003135681152344
425,Laerche,0.46882036328315735,15.442127227783203
426,Laerche,0.5103350281715393,15.535798072814941
427,Laerche,0.7433810830116272,15.302031517028809
428,Laerche,0.702242910861969,15.738517761230469
429,Laerche,0.4647088348865509,16.378070831298828
430,Laerche,0.643688976764679,15.785147666931152
431,Laerche,0.4928978383541107,15.673474311828613
432,Laerche,0.5240729451179504,14.956587791442871
433,Laerche,0.5991953611373901,15.432602882385254
434,Laerche,0.7182245254516602,16.444377899169922
435,Laerche,0.4717419743537903,16.553348541259766
436,Laerche,0.6191190481185913,14.939895629882812
437,Laerche,0.567322313785553,15.840594291687012
438,Laerche,0.5360563397407532,16.884923934936523
439,Laerche,0.49869978427886963,16.38062858581543
440,Laerche,0.5305151343345642,16.575145721435547
441,Laerche,0.5439857244491577,17.583038330078125
442,Laerche,0.9411764144897461,15.524088859558105
443,Laerche,0.6326123476028442,15.708320617675781
444,Laerche,0.6364370584487915,14.81866455078125
445,Laerche,0.5666143894195557,15.812287330627441
446,Laerche,0.6307505965232849,15.756272315979004
447,Laerche,1.047179102897644,16.28974151611328
448,Laerche,0.841773271560669,14.353764533996582
449,Laerche,0.6433241367340088,15.6139554977417
450,Laerche,0.7798388600349426,15.856547355651855
451,Laerche,1.0073795318603516,16.56357192993164
452,Laerche,0.650115966796875,15.495837211608887
453,Laerche,0.7988473773002625,15.228097915649414
454,Laerche,1.0574883222579956,15.624451637268066
455,Laerche,0.8086770176887512,15.28648853302002
456,Laerche,0.6353239417076111,15.841666221618652
457,Laerche,0.566533088684082,14.475831985473633
458,Laerche,0.5622052550315857,15.782938957214355
459,Laerche,0.48287349939346313,17.141857147216797
460,Laerche,0.6881986260414124,14.707171440124512
461,Laerche,1.294018030166626,16.98198699951172
462,Laerche,0.8149891495704651,17.62240219116211
463,Laerche,0.7479104399681091,15.828115463256836
464,Laerche,0.6504408717155457,17.395389556884766
465,Laerche,0.6929412484169006,16.644630432128906
466,Laerche,0.6453588008880615,16.669017791748047
467,Laerche,0.462209552526474,16.594282150268555
468,Laerche,0.4891948997974396,16.228429794311523
469,Laerche,0.5195298790931702,15.917922019958496
470,Laerche,0.551697313785553,14.642062187194824
471,Laerche,0.577649712562561,14.238570213317871
