,art,intensity_std,intensity_mean,phase_std,phase_mean,mod_std,mod_mean
0,Ahorn,0.05061995983123779,0.4552035331726074,0.06453773379325867,1.5793054103851318,0.17195649445056915,2.2892398834228516
1,Ahorn,0.05726297199726105,0.4891127347946167,0.05858249217271805,1.571560025215149,0.17267321050167084,2.272416114807129
2,Ahorn,0.06572798639535904,0.5636849999427795,0.06400497257709503,1.65159010887146,0.18316267430782318,2.349283456802368
3,Ahorn,0.06058163940906525,0.6582410931587219,0.0657060444355011,1.7610769271850586,2.472686290740967,2.454937696456909
4,Ahorn,0.06853973865509033,0.5909975171089172,0.06245943903923035,1.7087385654449463,0.1731051355600357,2.440518617630005
5,Ahorn,0.05464033782482147,0.5561891794204712,0.06925088167190552,1.6943466663360596,0.16813118755817413,2.4345407485961914
6,Ahorn,0.04390097036957741,0.5937042832374573,0.05972117930650711,1.7417521476745605,0.17726975679397583,2.462343215942383
7,Ahorn,0.054609667509794235,0.8230913281440735,0.05786123126745224,1.9019505977630615,0.17461778223514557,2.502175807952881
8,Ahorn,0.06080835685133934,0.5628064274787903,0.06424791365861893,1.6899226903915405,0.18196514248847961,2.4241976737976074
9,Ahorn,0.05875200405716896,0.5446503162384033,0.06698951125144958,1.657674789428711,0.1678611934185028,2.3838841915130615
10,Ahorn,0.04755423963069916,0.5823472738265991,0.06661389023065567,1.7121055126190186,0.17513874173164368,2.446420192718506
11,Ahorn,0.10292872786521912,0.7393242120742798,0.0632258728146553,1.8940212726593018,0.1793324500322342,2.5060973167419434
12,Ahorn,0.07450487464666367,0.5915258526802063,0.06281349062919617,1.7269563674926758,0.18318749964237213,2.4602932929992676
13,Ahorn,0.06951288133859634,0.632839560508728,0.06413065642118454,1.6987886428833008,0.20904715359210968,2.42246413230896
14,Ahorn,0.050467729568481445,0.6071735620498657,0.06220023334026337,1.7238010168075562,0.1688048243522644,2.4399170875549316
15,Ahorn,0.05538812279701233,0.8066419959068298,0.0665026381611824,1.9059908390045166,0.18163760006427765,2.4961390495300293
16,Ahorn,0.05548141896724701,0.4890451431274414,0.06040821596980095,1.7559964656829834,0.17256824672222137,2.533125877380371
17,Ahorn,0.04536324739456177,0.5472222566604614,0.0547308474779129,1.7531169652938843,0.16633696854114532,2.513953685760498
18,Ahorn,0.04711077734827995,0.5389434099197388,0.07238111644983292,1.7787104845046997,0.16741320490837097,2.5168240070343018
19,Ahorn,0.04152100160717964,0.47152647376060486,0.08682086318731308,1.7736122608184814,0.16552215814590454,2.5473828315734863
20,Ahorn,0.04994380846619606,0.5705017447471619,0.05591725930571556,1.7387347221374512,0.16760875284671783,2.467339515686035
21,Ahorn,0.05029580742120743,0.5569034218788147,0.06463203579187393,1.7581523656845093,0.17504237592220306,2.5084593296051025
22,Ahorn,0.04265373572707176,0.5234293937683105,0.07027864456176758,1.7650785446166992,0.16314826905727386,2.517909526824951
23,Ahorn,0.049075108021497726,0.50117027759552,0.0745786726474762,1.8123888969421387,0.17455606162548065,2.582213878631592
24,Ahorn,0.05357006564736366,0.5637558102607727,0.06395697593688965,1.7212655544281006,0.17164349555969238,2.4422173500061035
25,Ahorn,0.05203108862042427,0.6146795749664307,0.061598896980285645,1.8086490631103516,0.1620352417230606,2.557251453399658
26,Ahorn,0.052194297313690186,0.5746046900749207,0.06419435143470764,1.7986938953399658,0.16217629611492157,2.5448429584503174
27,Ahorn,0.04499007388949394,0.48928016424179077,0.06875424832105637,1.7966002225875854,0.1676122546195984,2.603952646255493
28,Ahorn,0.05913413316011429,0.5851498246192932,0.06414911895990372,1.7968477010726929,0.16296705603599548,2.5533640384674072
29,Ahorn,0.038296885788440704,0.5268484950065613,0.07554977387189865,1.7537126541137695,0.16689567267894745,2.52606201171875
30,Ahorn,0.04441625624895096,0.556821346282959,0.06541869044303894,1.7860480546951294,0.164838969707489,2.5189104080200195
31,Ahorn,0.047193437814712524,0.47384822368621826,0.07568295300006866,1.7550969123840332,0.17971928417682648,2.5478479862213135
32,Ahorn,0.052937667816877365,0.60939621925354,0.06854702532291412,1.8283119201660156,0.15648850798606873,2.5408709049224854
33,Ahorn,0.06086988374590874,0.6328632235527039,0.05561302602291107,1.8859100341796875,0.15320071578025818,2.6038854122161865
34,Ahorn,0.06035682559013367,0.6175077557563782,0.061598293483257294,1.8763458728790283,0.15908946096897125,2.596846342086792
35,Ahorn,0.05277015641331673,0.5837197303771973,0.0604001022875309,1.874287724494934,0.15380756556987762,2.601001739501953
36,Ahorn,0.0645565614104271,0.6201122403144836,0.0802779272198677,1.878410816192627,0.16123588383197784,2.606301784515381
37,Ahorn,0.06631314754486084,0.559508204460144,0.0845668762922287,1.850964069366455,0.1710372418165207,2.581639289855957
38,Ahorn,0.06045559421181679,0.5901836156845093,0.061336107552051544,1.903760552406311,0.1547475904226303,2.625884532928467
39,Ahorn,0.06100432947278023,0.6110022664070129,0.061372388154268265,1.8829803466796875,0.1547086089849472,2.610811471939087
40,Ahorn,0.060776129364967346,0.5883029699325562,0.08078157901763916,1.8187086582183838,0.15786288678646088,2.59599232673645
41,Ahorn,0.05378255248069763,0.5594602227210999,0.0648493841290474,1.8341294527053833,0.15940654277801514,2.618807077407837
42,Ahorn,0.045944709330797195,0.49501997232437134,0.06860397756099701,1.840264081954956,0.17527759075164795,2.653754711151123
43,Ahorn,0.046933598816394806,0.4256715178489685,0.10232697427272797,1.734848141670227,0.18958516418933868,2.553692579269409
44,Ahorn,0.043509021401405334,0.5563415288925171,0.08936265856027603,1.8364231586456299,0.17614120244979858,2.619135856628418
45,Ahorn,0.0480470284819603,0.5272071957588196,0.07239896804094315,1.7884734869003296,0.17505183815956116,2.574028968811035
46,Ahorn,0.04545808210968971,0.5024745464324951,0.07300006598234177,1.810947060585022,0.16885243356227875,2.6165263652801514
47,Ahorn,0.054398514330387115,0.48096486926078796,0.08627864718437195,1.8012669086456299,0.18189667165279388,2.6177401542663574
48,Buche,0.08228103071451187,0.5734643936157227,0.05873910337686539,1.5494422912597656,0.19529835879802704,1.947943925857544
49,Buche,0.12472905218601227,0.6381645798683167,0.0815742239356041,1.5637729167938232,0.20335163176059723,1.9733302593231201
50,Buche,0.09476722031831741,0.5911886096000671,0.07054552435874939,1.5230633020401,0.20189230144023895,1.9290515184402466
51,Buche,0.0819203108549118,0.5941572785377502,0.0729418620467186,1.5505143404006958,0.19299249351024628,1.9981955289840698
52,Buche,0.13595300912857056,0.5495322346687317,0.06665333360433578,1.6056984663009644,0.19128695130348206,2.076317071914673
53,Buche,0.08812884986400604,0.7142154574394226,0.06337877362966537,1.68643319606781,0.18927603960037231,2.123164653778076
54,Buche,0.08290217816829681,0.7023857831954956,0.06036154553294182,1.6503934860229492,0.1838485449552536,2.084057569503784
55,Buche,0.056173015385866165,0.44376370310783386,0.0767931342124939,1.5320167541503906,0.20466333627700806,2.0310287475585938
56,Buche,0.0811089426279068,0.5742698907852173,0.05527232959866524,1.4853382110595703,0.21612951159477234,1.9084694385528564
57,Buche,0.10255569964647293,0.7806777954101562,0.08641457557678223,1.611333966255188,0.1952187567949295,2.0274293422698975
